filename,prompt
"0,0,-18.png","a tube of toothpaste on a black background, seamless game texture, toothpaste blast, tooth wu : : quixel megascans, 3d game object, 3 d daz occlusion, rpg item render, rendered on unreal 3 d, avec des dents pointues, miniature product photo, rendered in unreal engine 3d, game asset, rendered in renderman"
"0,0,-27.png","a tube of toothpaste on a black background, seamless game texture, toothpaste blast, game asset, miniature product photo, videogame asset, seperated game asset, rpg item render, 3d game object, 3d asset, rendered in 3 dsmax, 3d product, 3 d daz occlusion, avec des dents pointues, rendered in maya"
"0,0,-36.png","a tube of colgate toothpaste on a black background, seamless game texture, toothpaste blast, game asset, 3d game object, miniature product photo, seperated game asset, tooth wu : : quixel megascans, ambient reflective occlusion, 3d product, in-game 3d model, 3d asset, 3 d daz occlusion"
"0,0,-45.png","a tube of colgate toothpaste on a black background, toothpaste blast, seamless game texture, game asset, tooth wu : : quixel megascans, seperated game asset, avec des dents pointues, 3d game object, ambient reflective occlusion, league of legends inventory item, camo made of teeth, videogame asset, miniature product photo"
"0,0,-54.png","a tube of colgate toothpaste on a black background, ambient reflective occlusion, tooth wu : : quixel megascans, toothpaste blast, rendered in 3 dsmax, seamless game texture, rendered in maya, 3 d raytraced masterpiece, 3d game object, an ambient occlusion render, rendered in renderman, 3d product"
"0,0,-63.png","a box of toothpaste on a black background, seamless game texture, toothpaste blast, untextured, 3d game object, tooth wu : : quixel megascans, 3 d raytraced masterpiece, videogame asset, ambient reflective occlusion, in-game 3d model, camo made of teeth, game asset, low quality 3d model, a raytraced image"
"0,0,-72.png","a carton of toothpaste on a black background, toothpaste blast, seamless game texture, game asset, 3d game object, seperated game asset, videogame asset, untextured, ambient reflective occlusion, rpg item render, in-game 3d model, miniature product photo, povray, rendered on unreal 3 d, league of legends inventory item"
"0,0,-81.png","a tube of toothpaste on a black background, toothpaste blast, seperated game asset, seamless game texture, frostbite 3 rendered, game asset, videogame asset, from half-life 2, rpg item render, camo made of teeth, toothpaste refinery, 3d game object, tileable, league of legends inventory item, kitbash 3 d texture vibrant, untextured"
"0,0,-9.png","a tube of toothpaste on a black background, toothpaste blast, 3d product, miniature product photo, avec des dents pointues, seamless game texture, high resolution product photo, 3 d daz occlusion, product image, 3dexcite, 3dcoat h 648, detailed product image, 35mm 8k product photo, rendered in 3 dsmax"
"0,0,-90.png","a tube of toothpaste on a black background, toothpaste blast, seamless game texture, rpg item render, miniature product photo, rpg game item, detailed product image, high quality topical render, 3d product, 3d game object, game asset, 3 d raytraced masterpiece, official product image, ultra rendered, highly detailed product photo, ctane 3 d rendered"
"0,0,0.png","a tube of toothpaste on a black background, toothpaste blast, high resolution product photo, product image, official product photo, 35mm 8k product photo, listing image, with labels. high quality, avec des dents pointues, detailed product image, high detail product photo, photo product, 4 k product photo, solid smooth teeth, official product image"
"0,0,18.png","a box of colgate toothpaste on a black background, 3d game object, 3d product, seamless game texture, game asset, 3dexcite, 3d asset, ambient reflective occlusion, cloth sim, ambient occlusion render, rendered in unreal engine 3d, povray, miniature product photo, high quality product image”"
"0,0,27.png","a carton of colgate toothpaste on a black background, papier colle, high resolution product photo, product image, medical supplies, high quality product image”, jet black tuffe coat, toothpaste blast, listing image, avec des dents pointues, with labels. high quality, detailed product image, 3d product, 3dcoat h 648, zinc white"
"0,0,36.png","a carton of colgate toothpaste on a black background, high resolution product photo, product image, high quality product image”, toothpaste blast, detailed product image, 3d product, black background hyperrealism, miniature product photo, medical supplies, papier colle, ambient oclusion, official product image, with labels. high quality, official product photo, product label"
"0,0,45.png","a carton of colgate toothpaste on a black background, toothpaste blast, high resolution product photo, product image, product label, detailed product image, medical supplies, 3d product, official product image, high quality product image”, miniature product photo, official product photo, with labels. high quality, listing image, 35mm 8k product photo"
"0,0,54.png","a close up of a box of food on a black background, toothpaste blast, product label, product image, high resolution product photo, medical supplies, coerent face and body, soft white rubber, 3d product, with labels. high quality, listing image, product display photograph, detailed product image, plastic ceramic material, high quality product image”"
"0,0,63.png","a carton of food on a black background, papier colle, toothpaste blast, medical supplies, porcelain organic tissue, coerent face and body, product label, soft volume absorbation, gum tissue, consectetur adipiscing elit, full head and shoulders, with labels. high quality, head and shoulders in frame, product image"
"0,0,72.png","a package of toothpaste on a black background, parchment paper, medical supplies, product label, filigrane, with labels. high quality, listing image, fluorescent lamp, package cover, product - view, dybanic, soft volume absorbation, toothpaste blast, ultrafine, zinc white, 3dcoat h 648, newspaper. stock certificate"
"0,0,81.png","a close up of a pill pill on a black background, product label, with labels. high quality, full head and shoulders, listing image, package cover, medical labels, filigrane, head and shoulders in frame, parchment paper, medical supplies, pathology sample test tubes, newspaper. stock certificate, fluorescent lamp, chartpak ad markers, dybanic"
"0,0,9.png","a box of toothpaste on a black background, advertisment, product image, high resolution product photo, commercial banner, high quality product image”, toothpaste blast, listing image, ad image, commercial photograph, with labels. high quality, commercial billboard, coerent face and body, medical supplies, 3d product, commercial photo, official product photo, photo product"
"0,0,90.png","a package of toothpaste on a black background, pathology sample test tubes, medical supplies, filigrane, medical labels, full head and shoulders, blood collection vials, porcelain organic tissue, with labels. high quality, product label, listing image, dybanic, parchment paper, soft volume absorbation, chemrail, product image, ultrafine"
"0,108,-18.png","a close up of a street sign on a black background, 3 d object, 3d object, volumetric object, 3d game object, 3d asset, cereal box, daz occlusion, floats in space, low quality 3d model, solid object in a void, untextured, rendered in maya, raytrace, rendered 3d model"
"0,108,-27.png","a close up of a box of cigarettes on a black background, daz occlusion, volumetric object, 3 d object, 3d object, floats in space, 3d game object, rendered in corona, floating objects, 3d-render, well rendered.:1, videogame 3d render, 3 drender, clean 3 d render, ambient oclusion"
"0,108,-36.png","a tube of toothpaste on a black background, solid object in a void, 3 d occlusion, 3d occlusion, 3d game object, daz occlusion, 3d object, 3 d object, 3 d raytraced masterpiece, volumetric object, modeled in 3 d, 3 d daz occlusion, fog. 3 d, toothpaste blast"
"0,108,-45.png","a tube of toothpaste on a black background, 3d game object, toothpaste blast, 3 d object, 3d object, solid object in a void, volumetric object, 3 d raytraced masterpiece, modeled in 3 d, 3d rendered, 3 d rendered, 3 d daz occlusion, masterpiece. rendered in blender, daz occlusion, rendered in corona"
"0,108,-54.png","a tube of toothpaste on a black background, 3 d raytraced masterpiece, solid object in a void, 3d game object, 3d rendered, 3 d rendered, untextured, 3d object, 3 d object, toothpaste blast, masterpiece. rendered in blender, seamless game texture, textured 3 d, modeled in 3 d, no textures"
"0,108,-63.png","a tube of toothpaste on a black background, solid object in a void, 3 d raytraced masterpiece, 3d game object, toothpaste blast, seamless game texture, 3d rendered, 3 d rendered, masterpiece. rendered in blender, untextured, videogame asset, 3 d object, 3d object, rpg item render, modeled in 3 d, textured 3 d"
"0,108,-72.png","a tube of toothpaste on a black background, solid object in a void, 3d game object, 3 d raytraced masterpiece, modeled in 3 d, 3d rendered, 3 d rendered, toothpaste blast, 3 d object, 3d object, fog. 3 d, seamless game texture, 3d with depth of field, textured 3 d"
"0,108,-81.png","a tube of toothpaste on a black background, toothpaste blast, seamless game texture, 3 d raytraced masterpiece, 3d rendered, 3 d rendered, solid object in a void, 3d game object, textured 3 d, fog. 3 d, modeled in 3 d, low quality 3d model, ultra rendered, 3 d object, 3d object"
"0,108,-9.png","a white box on a black background, povray, medical supplies, 3 d object, 3d object, 3 d finalrender, 3d finalrender, 3d rendered model, volumetric object, 3d asset, flares anamorphic, rpg item render, filmic render, 3d-render, cinema 4 d sharp focus, rendered 3d model"
"0,108,-90.png","a tube of toothpaste on a black background, toothpaste blast, seamless game texture, solid object in a void, 3d game object, 3 d raytraced masterpiece, banal object on a pedestal, 3d rendered, 3 d rendered, 3 d object, 3d object, textured 3 d, modeled in 3 d, odontophobia, 3d minimalistic"
"0,108,0.png","a white box sitting on top of a black background, medical supplies, high quality topical render, 3d game object, videogame asset, 3d asset, rpg item render, 3d rendered model, game asset, surgical supplies, untextured, low quality 3d model, low - poly aliased, videogame 3d render, daz occlusion"
"0,108,18.png","a close up of a box on a black background, 3d product, sharp focus 3 d, flex box position, cardboard, eyelevel perspective image, packaging of the world, equirectangular projection, toothpaste blast, 3d rendered model, povray, product image, medical supplies, 3d asset, 3dexcite, panoramic anamorphic, seamless game texture"
"0,108,27.png","a close up of a piece of paper on a black background, toothpaste blast, 3d product, product image, membrane, sharp focus 3 d, nasal strip, 3dexcite, medical supplies, zinc white, toothpaste refinery, porcelain organic tissue, filigrane, 3d rendered model, gum tissue, povray, equirectangular projection, fluorescent lamp, cream paper"
"0,108,36.png","a close up of a white object on a black background, pathology sample test tubes, 3dexcite, box cutter, nasal strip, sharp focus 3 d, 3d product, fluorescent lamp, section model, medical supplies, membrane, flex box position, chemrail, 3d rendered model, syringe, product image, medium sensor"
"0,108,45.png","a close up of a box on a black background, pathology sample test tubes, medium sensor, light sensor, fluorescent lamp, filigrane, type - 2, nasal strip, section model, 3dexcite, chemrail, medical lighting, sharp focus 3 d, medical supplies, membrane, flex box position, 3dcoat h 648, blood collection vials"
"0,108,54.png","a piece of plastic sitting on top of a black surface, printed circuit board, 3dcoat h 648, 3dexcite, chemrail, fluorescent lamp, 3d rendered model, medium sensor, flat metal antenna, hd —h 1024, circuit board processor block, sharp focus 3 d, light sensor, neurochip, box cutter"
"0,108,63.png","a close up of a box of toothpaste on a black background, fluorescent lamp, pathology sample test tubes, chemrail, blood collection vials, medical supplies, 3dcoat h 648, medical lighting, hd —h 1024, filigrane, sharp focus 3 d, chartpak ad markers, fluorescent ceiling lights, diode lighting"
"0,108,72.png","a package of toothpaste on a black background, fluorescent lamp, pathology sample test tubes, fluorescent ceiling lights, blood collection vials, medical lighting, diode lighting, light sensor, 3dcoat h 648, dimensional cyan gold led light, chemrail, sharp focus 3 d, medical supplies, medium sensor, rubber stamp, led light, fluorescent light"
"0,108,81.png","a package of toothpaste on a black background, pathology sample test tubes, blood collection vials, medium sensor, scratched vial, 3dcoat h 648, translucent microchip ornate, medical labels, light sensor, neurochip, hd —h 1024, electronic microscope 1 9 9 0, fluorescent lamp, medical supplies, vertical orientation w 832"
"0,108,9.png","a close up of a box on a black background, equirectangular projection, 3d rendered model, eyelevel perspective image, 3d product, videogame 3d render, 3d game object, cardboard, in-game 3d model, flex box position, 3 d point perspective, sharp focus 3 d, 3d asset, high quality 3 d render"
"0,108,90.png","a package of toothpaste on a black background, pathology sample test tubes, blood collection vials, medical labels, scratched vial, medical supplies, erak note, filigrane, with labels. high quality, iv pole, yellow background beam, inticate, medium sensor, chartpak ad markers, fluorescent lamp, light sensor, diagnostics, type - 2"
"0,126,-18.png","a close up of a box of cigarettes on a black background, avec des dents pointues, 3d object, 3 d object, toothpaste blast, daz occlusion, 3d rendered model, 3d game object, modeled in 3 d, 3 d scene, 3d rendered, 3 d rendered, 3d scene, rendered in corona, vray caustics"
"0,126,-27.png","a close up of a tube of toothpaste on a black background, 3d object, 3 d object, 3 d occlusion, 3d occlusion, 3d-render, ambient occlusion render, daz occlusion, 3d rendered model, 3d finalrender, 3dexcite, 3 d finalrender, ambient oclusion"
"0,126,-36.png","a package of toothpaste on a black background, 3 d occlusion, 3d occlusion, 3 d object, 3d object, daz occlusion, 3d rendered model, rendered in corona, ambient oclusion, 3d game object, 3dexcite, 3d-render, 3d product, 3d finalrender, 3 d finalrender"
"0,126,-45.png","a tube of toothpaste on a black background, rendered in corona, 3d object, 3 d object, 3d game object, daz occlusion, 3 d occlusion, 3d occlusion, fog. 3 d, 3 d rendered, 3d rendered, rpg item render, vray caustics, modeled in 3 d, 3d-render"
"0,126,-54.png","a tube of toothpaste on a black background, 3d object, 3 d object, 3d game object, daz occlusion, volumetric object, rendered in corona, fog. 3 d, ambient oclusion, 3d occlusion, 3 d occlusion, rpg item render, solid object in a void, raytraced highlights"
"0,126,-63.png","a tube of toothpaste on a black background, 3d game object, 3 d object, 3d object, cinema 4 d sharp focus, 3d rendered model, rpg item render, daz occlusion, ambient oclusion, rendered in corona, volumetric object, papier colle, videogame 3d render, 3d-render, low angle dimetric rendering"
"0,126,-72.png","a tube of toothpaste on a black background, 3d game object, rendered in corona, 3d object, 3 d object, corona rendered, fog. 3 d, 3d asset, behance 3d, 3d rendered model, rpg item render, volumetric object, daz occlusion, 3 d daz occlusion, low quality 3d model"
"0,126,-81.png","a tube of toothpaste on a black background, 3 d object, 3d object, daz occlusion, modeled in 3 d, toothpaste blast, 3d occlusion, 3 d occlusion, rendered in corona, fog. 3 d, low quality 3d model, 3d game object, rpg item render, 3d rendered model"
"0,126,-9.png","a white box sitting on top of a black background, toothpaste blast, avec des dents pointues, 3d product, povray, 3d rendered model, 3d object, 3 d object, 3d asset, 3d finalrender, 3 d finalrender, flares anamorphic, vray caustics, cinema 4 d sharp focus"
"0,126,-90.png","a tube of toothpaste on a black background, sharp focus 3 d, 3d product, fog. 3 d, 3 d object, 3d object, modeled in 3 d, 3d rendered model, 3dexcite, rendered in corona, 3 d daz occlusion, 3 d occlusion, epic 3 d oxossi, cinema 4 d sharp focus"
"0,126,0.png","a white box sitting on top of a black background, toothpaste blast, povray, ambient reflective occlusion, toothpaste refinery, 3d rendered model, ambient occlusion render, 3d product, 3dexcite, 3d finalrender, vray caustics, 3 d finalrender, flares anamorphic, high quality topical render, ambient oclusion"
"0,126,18.png","a tube of toothpaste on a black background, povray, 3d product, equirectangular projection, sharp focus 3 d, rpg item render, 3d game object, 3d rendered model, lightwave 3d, 3d object, 3 d object, 3dexcite, 3d-render, eyelevel perspective image, 3d asset, medical supplies"
"0,126,27.png","a roll of white paper on a black background, 3d product, 3dexcite, povray, 3 d product render, 3d rendered model, sharp focus 3 d, lightwave 3d, 3d-render, product image, packshot, vray caustics, product render, medical supplies, rpg item render, a 3D render"
"0,126,36.png","a roll of white paper on a black background, toothpaste blast, povray, 3d-render, 3d rendered model, ambient oclusion, 3d product, modeled in 3 d, 3d object, 3 d object, 3 d rendered, 3d rendered, 3d asset, rendered in corona, a 3D render, sharp focus 3 d"
"0,126,45.png","a close up of a piece of paper on a black background, 3d rendered model, 3d product, povray, 3 d occlusion, 3d occlusion, 3dexcite, complete light occlusion, sharp focus 3 d, modeled in 3 d, 3d object, 3 d object, equirectangular projection, syringe"
"0,126,54.png","a close up of a piece of paper on a black background, in-game 3d model, 3d rendered model, 3d asset, box cutter, 3dexcite, roll20, roll 2 0, chemrail, detailed 3 d render, detailed 3d render, container ship, low quality 3d model, isometric top down left view"
