filename,prompt
"0,0,-18.png","a close up of a potato on a black background, potato, baked bean skin texture, with small object details, peter dutton as a potato, v tuber, metallic asteroid, outer wilds, sunstone, sandstone, cycles4d, clay render, ancient alien tools and houses, highly detailed object content, space ship gribble, inspired by Vija Celmins"
"0,0,-27.png","a close up of a potato on a black background, potato, peter dutton as a potato, baked bean skin texture, v tuber, inspired by Vija Celmins, portrait of putin in space, with small object details, potatoes, space ship gribble, 3 d render of jerma 9 8 5, metallic asteroid, modeled in 3 d, potato skin"
"0,0,-36.png","a close up of an object in the sky, potato, peter dutton as a potato, baked bean skin texture, 3 d render of jerma 9 8 5, 8 k detailed photograph, potato skin, potatoes, inspired by Vija Celmins, outer wilds, portrait of putin in space, footage from space camera, highly detailed 8k photo, videogame asset"
"0,0,-45.png","a close up of a potato on a black background, potato, peter dutton as a potato, 3 d render of jerma 9 8 5, chris pratt as a potato chip, potatoes, potato skin, outer wilds, baked bean skin texture, outer wilds screenshot, inspired by Vija Celmins, portrait of putin in space, 8 k detailed photograph"
"0,0,-54.png","a close up of an object in the sky, potato, peter dutton as a potato, outer wilds, potato skin, baked bean skin texture, v tuber, potatoes, outer wilds screenshot, 3 d render of jerma 9 8 5, space ship gribble, found in space, chris pratt as a potato chip, inspired by Vija Celmins"
"0,0,-63.png","a close up of an object in the sky, baked bean skin texture, outer wilds, potato, from the game pathologic 2, outer wilds screenshot, with small object details, in game pathologic 2, pod, found in space, metallic asteroid, barsoom, game asset, space ship gribble, panspermia, in-game 3d model"
"0,0,-72.png","a close up of an object in the sky, from the game pathologic 2, baked bean skin texture, outer wilds, in-game 3d model, gulper eel, cycles4d, in game pathologic 2, panspermia, with small object details, space ship gribble, anorld render, barsoom, found in space"
"0,0,-81.png","a close up of an object on a black background, kidney, from the game pathologic 2, baked bean skin texture, gulper eel, in game pathologic 2, barsoom, mouse body, an scp anomalous object, in-game 3d model, panspermia, anorld render, rubbery - looking body, rubbery-looking body"
"0,0,-9.png","a close up of a rock on a black background, potato, peter dutton as a potato, baked bean skin texture, v tuber, potatoes, outer wilds, highly detailed object content, potato skin, with small object details, space ship gribble, inspired by Vija Celmins, videogame asset, outer wilds screenshot, found in space, modeled in 3 d"
"0,0,-90.png","an object is shown in the dark sky, kidney, gulper eel, baked bean skin texture, mouse body, anorld render, kidneys, rubbery-looking body, rubbery - looking body, from the game pathologic 2, flesh blob, high quality topical render, with organs labeled, panspermia, an scp anomalous object, blob"
