filename,prompt
"0,0,-18.png","a close up of an apple on a black background, round red m & m figure, obsidian pomegranade, red lunar eclipse, an alien fruit, inspired by Ma Yuan, lunar eclipse, an eclipse, game asset, blood moon eclipse, an apple, total lunar eclipse, blood red cresent moon, 3 d raytraced masterpiece, grape, strong subsurface scattering"
"0,0,-27.png","a close up of an apple on a black background, red lunar eclipse, lunar eclipse, total lunar eclipse, blood moon eclipse, an eclipse, round red m & m figure, eclipse, blood red cresent moon, blood moon, blood red moon, inspired by Ma Yuan, clay render, strong subsurface scattering, huge red moon, nuclear blast moon eclipse"
"0,0,-36.png","a close up of a red apple on a black background, lunar eclipse, red lunar eclipse, total lunar eclipse, blood moon eclipse, an eclipse, eclipse, during lunar eclipse, huge red moon, blood red cresent moon, blood moon, glowing crimson head, blood red moon, during an eclipse, full blood moon, red moon, nuclear blast moon eclipse"
"0,0,-45.png","a close up of an apple on a black background, lunar eclipse, blood moon eclipse, total lunar eclipse, red lunar eclipse, an eclipse, during lunar eclipse, eclipse, blood red cresent moon, blood moon, huge red moon, glowing crimson head, cataract. subsurface scattering, blood red moon, red moon, during an eclipse, full blood moon"
"0,0,-54.png","a close up of an apple on a black background, red lunar eclipse, lunar eclipse, blood moon eclipse, total lunar eclipse, during lunar eclipse, eclipse, an eclipse, huge red moon, blood moon, red moon, blood red cresent moon, cataract. subsurface scattering, blood red moon, pink moon, full red moon, nuclear blast moon eclipse"
"0,0,-63.png","a close up of an apple on a black background, blood moon eclipse, red lunar eclipse, total lunar eclipse, lunar eclipse, during lunar eclipse, huge red moon, blood moon, pink moon, red moon, blood red moon, nuclear blast moon eclipse, blood red cresent moon, eclipse, full blood moon, an eclipse, full red moon, during a blood moon"
"0,0,-72.png","a close up of an apple on a black background, blood moon eclipse, total lunar eclipse, red lunar eclipse, lunar eclipse, blood moon, outer wilds, nuclear blast moon eclipse, during lunar eclipse, outer wilds screenshot, huge red moon, pink moon, full blood moon, during a blood moon, blood red moon, red moon, full bloody moon"
"0,0,-81.png","a red apple sitting on top of a black surface, outer wilds, outer wilds screenshot, total lunar eclipse, spaceengine, treasure planet color scheme, blood moon eclipse, glsl - shaders, red lunar eclipse, lunar eclipse, during lunar eclipse, barsoom, phobos, an eclipse, during an eclipse, huge red moon, nuclear blast moon eclipse"
"0,0,-9.png","a close up of an apple on a black background, cataract. subsurface scattering, an alien fruit, grape, obsidian pomegranade, game asset, red lunar eclipse, blood moon eclipse, an eclipse, fruitcore, eclipse, seperated game asset, blood red cresent moon, lunar eclipse, strong subsurface scattering, professional fruit photography"
"0,0,-90.png","a red object is seen in the dark sky, outer wilds, outer wilds screenshot, spaceengine, glsl - shaders, treasure planet color scheme, total lunar eclipse, treasure planet, phobos, black orb of fire, during an eclipse, an eclipse, liminal space photography, blood moon eclipse, radiosity rendering, mars in distance"
"0,0,0.png","a close up of an apple on a black background, 4 k hd wallpapear, an alien fruit, fruitcore, baked bean skin texture, mangosteen, also tomato, inspired by Ma Yuan, red lunar eclipse, tomato, gems and diamond for fruit, an apple, egg, barsoom, game asset, cataract. subsurface scattering"
"0,0,18.png","a close up of an apple on a black background, 4 k hd wallpapear, an alien fruit, fruitcore, gems and diamond for fruit, unrea 5, fruit eyes, an apple, baked bean skin texture, eve, fruit celebrity, cataract. subsurface scattering, inspired by Ma Yuan, mangosteen, game asset"
"0,0,27.png","a close up of an apple on a black background, 4 k hd wallpapear, eve, fruitcore, red shift render, octsne render, there is one cherry, phobos, gems and diamond for fruit, an alien fruit, an apple, red lunar eclipse, peach, cherry, red apple, rendered in nvidia's omniverse, fruit world"
"0,0,36.png","a close up of an apple on a black background, peach, an apple, fruitcore, an apple doing crossfit, a human-like juicy peach, webgl render, red apple, inspired by Vija Celmins, orange subsurface scattering, she is easting a peach, sub - surface scattering, still life of an apple, intense subsurface scattering"
"0,0,45.png","a close up of an apple on a black background, peach, orange subsurface scattering, a human-like juicy peach, she is easting a peach, peaches, 3 d raytraced masterpiece, intense subsurface scattering, sub - surface scattering, an apple, strong subsurface scattering, pink moon, subsurface scattering, portrait of princess peach"
"0,0,54.png","a close up of an apple on a black background, peach, orange subsurface scattering, cataract. subsurface scattering, ray traced sun light, 3 d raytraced masterpiece, a human-like juicy peach, peaches, intense subsurface scattering, a raytraced image, surface scattering, sub - surface scattering, subsurface scattering"
"0,0,63.png","a close up of an apple on a black background, orange subsurface scattering, cataract. subsurface scattering, intense subsurface scattering, surface scattering, ray traced sun light, sub - surface scattering, sublime subsurface scattering, sub surface scattering, subsurface scattering, peach, raytraced realistic, strong subsurface scattering"
"0,0,72.png","a close up of an apple on a black background, orange subsurface scattering, ray traced sun light, sublime subsurface scattering, surface scattering, intense subsurface scattering, sub - surface scattering, subsurface scattering, sub surface scattering, cataract. subsurface scattering, strong subsurface scattering, a raytraced image"
