filename,prompt
"0,0,-18.png","a close up of a football on a black background, deep sea fish, eye fish lens, fish lens, baked bean skin texture, flesh blob, fish lense, a purple fish, fishcore, lostfish, deep sea creature, seperated game asset, subnautica, fish, floats underwater in the sea, game asset, sci-fiish"
"0,0,-27.png","a close up of a football on a black background, baked bean skin texture, deep sea fish, ancient fish, seperated game asset, flesh blob, fishcore, outer wilds, outer wilds screenshot, fish lens, game asset, eye fish lens, subnautica, slime rancher, a purple fish, fish lense, deep sea creature"
"0,0,-36.png","a close up of an object in the sky, baked bean skin texture, outer wilds screenshot, flesh blob, outer wilds, deep sea fish, seperated game asset, untextured, slime rancher, food particles, fish lens, subnautica, eye fish lens, corn floating in ocean, game asset, rpg item render, floats underwater in the sea"
"0,0,-45.png","a close up of an object in the sky, baked bean skin texture, untextured, flesh blob, seperated game asset, gourd, outer wilds, outer wilds screenshot, food particles, rpg item render, from valve, venus squid astronaut, potato, game asset, tf 2, tf2, item art, balloon, low quality 3d model"
"0,0,-54.png","an object is seen in the dark sky, baked bean skin texture, rpg item render, seperated game asset, flesh blob, untextured, balloon, game asset, outer wilds screenshot, food particles, outer wilds, slime rancher, venus squid astronaut, fluid bag, item art, gourd, potato, the orb of dreams, items"
"0,0,-63.png","an object is seen in the dark sky, baked bean skin texture, flesh blob, untextured, fluid bag, balloon, venus squid astronaut, rpg item render, seperated game asset, floating kelp, pod, food particles, low quality 3d model, slime rancher, the orb of dreams, moonray render, blob, blimp"
"0,0,-72.png","an object is seen in the dark sky, baked bean skin texture, flesh blob, pod, slime rancher, blob, seperated game asset, venus squid astronaut, fluid bag, balloon, floating kelp, absurdist wiggly blob in a dress, the orb of dreams, rpg item render, untextured, low quality 3d model, kidney, game asset"
"0,0,-81.png","an object is seen in the dark sky, flesh blob, baked bean skin texture, rubbery - looking body, rubbery-looking body, blob, spherical body, slime rancher, anorld render, venus squid astronaut, octain render, seperated game asset, floating kelp, pod, floating goldfish, game asset, slimy unreal engine"
"0,0,-9.png","a close up of a football on a black background, baked bean skin texture, fish lens, eye fish lens, flesh blob, fish lense, slime rancher, deep sea fish, seperated game asset, :6 smoke grenades, rpg item render, fishcore, smoke grenade, game asset, lostfish, ancient fish, food particles, untextured"
"0,0,-90.png","an object is seen in the dark sky, 0 brainsucker render, anorld render, octave render, baked bean skin texture, spherical body, octsne render, ocatne render, venus squid astronaut, octain render, flesh blob, mouse body, hatched ear, ocatane render, raymarching, seperated game asset"
"0,0,0.png","a close up of a football on a black background, baked bean skin texture, rpg item render, seperated game asset, from the game pathologic 2, game asset, in game pathologic 2, ancient fish, gourd, 3d game object, grenade, anatomy artifacts, pod, close up shot of an amulet, rpg item, an alien fruit"
"0,0,18.png","a close up of a fruit on a black background, baked bean skin texture, rpg item render, from the game pathologic 2, in game pathologic 2, seperated game asset, pod, fruitcore, acid rains. the sacred nipple, game asset, oak acorns, rpg item, close up shot of an amulet, abundant fruition seeds"
"0,0,27.png","a close up of an onion on a black background, baked bean skin texture, pod, heavy grain-s 150, rpg item render, fruitcore, onion, povray, from the game pathologic 2, in game pathologic 2, seperated game asset, abundant fruition seeds, egg, proud onion hybrid thanos, oak acorns"
"0,0,36.png","a close up of an onion on a black background, baked bean skin texture, onion, pod, rpg item render, with small object details, heavy grain-s 150, fruitcore, pomegranate, proud onion hybrid thanos, eggplant, povray, ocatne render, prop, seperated game asset, onion man portrait"
"0,0,45.png","a close up of an onion on a black background, onion, baked bean skin texture, onion man portrait, proud onion hybrid thanos, onions, onion man, elated gaunt onion head, ocatne render, pod, prop, 4 k hd wallpapear, pomegranate, eggplant, seperated game asset, rpg item render, surrounding onions, game asset"
"0,0,54.png","a close up of an onion on a black background, onion, proud onion hybrid thanos, onion man portrait, onion man, elated gaunt onion head, onions, baked bean skin texture, surrounding onions, ocatne render, head is an onion, pomegranate, seamless game texture, prop, rendered in pov - ray, ocatane render"
"0,0,63.png","a fruit on a black background in the dark, onion, proud onion hybrid thanos, onion man portrait, onion man, elated gaunt onion head, onions, surrounding onions, baked bean skin texture, head is an onion, povray, prop, ocatne render, pomegranate, rendered in pov - ray, one apple and one onion, garlic on background"
"0,0,72.png","an object is seen in the dark sky, onion, proud onion hybrid thanos, onion man portrait, elated gaunt onion head, onion man, onions, surrounding onions, povray, head is an onion, garlic on background, baked bean skin texture, uncompressed png, seamless game texture, rendered in pov - ray, fractal flame. highly_detailded"
"0,0,81.png","a small piece of food sitting on top of a black surface, proud onion hybrid thanos, onion, onion man portrait, elated gaunt onion head, onion man, onions, seamless game texture, garlic on background, uncompressed png, surrounding onions, povray, videogame asset, 4 k hd wallpapear, rendered in pov - ray, head is an onion"
"0,0,9.png","a close up of a fruit on a black background, baked bean skin texture, rpg item render, from the game pathologic 2, in game pathologic 2, seperated game asset, game asset, fruitcore, grenade, pod, rpg item, large shell, rpg game inventory item, onion, close up shot of an amulet, rpg game item"
"0,0,90.png","a close up of an onion on a black background, proud onion hybrid thanos, onion, onion man portrait, elated gaunt onion head, garlic on background, onion man, seamless game texture, 4 k hd wallpapear, baked bean skin texture, povray, onions, videogame asset, surrounding onions, game asset, uncompressed png, tulip"
"0,108,-18.png","a red moon is seen in the dark sky, mars in distance, mars setting, barsoom, phobos, outer wilds screenshot, outer wilds, mars, distant photo, earth in foreground, mars as background, seen from earth, planet mars in the background, seen from planet earth, viewed from earth, taken through a telescope"
"0,108,-27.png","a close up of an apple on a black background, outer wilds screenshot, mars in distance, outer wilds, phobos, barsoom, mars, realistic photo from nasa, mars as background, total lunar eclipse, mars setting, seen from earth, spherical body, viewed from earth, octsne render, lunar eclipse, spaceengine"
"0,108,-36.png","a close up of a fruit on a black background, outer wilds screenshot, outer wilds, heavy grain-s 150, raymarching, small character. unreal engine 5, some oak acorns, oak acorns, baked bean skin texture, 4 k hd wallpapear, game asset of plant and tree, blender rendering"
"0,108,-45.png","a close up of a fruit on a black background, onion man portrait, outer wilds screenshot, onion, outer wilds, rendered on unreal 3 d, inspired by Gerrit Dou, baked bean skin texture, some oak acorns, rendered in unreal engine 3, octane renderer”, octae render, 3d game object, oak acorns, raymarching"
"0,108,-54.png","a drop of water on a black background, onion man portrait, onion, baked bean skin texture, elated gaunt onion head, onion man, the orb of dreams, outer wilds screenshot, inspired by Gerrit Dou, 4 k hd wallpapear, outer wilds, head is an onion, onions, inspired by Balthasar van der Ast"
"0,108,-63.png","a drop of water on a black background, onion man portrait, gary oldman as a pear, 4 k hd wallpapear, onion, elated gaunt onion head, baked bean skin texture, onion man, pear, an alien fruit, inspired by Balthasar van der Ast, inspired by Gerrit Dou, inspired by Raphaelle Peale, hatched ear"
"0,108,-72.png","a drop of blood on a black background, baked bean skin texture, onion man portrait, onion, 4 k hd wallpapear, condensation droplet render, tear drop, gary oldman as a pear, rpg item render, slimy unreal engine, seperated game asset, rendered on unreal 3 d, onion man, food particles, anorld render"
"0,108,-81.png","a drop of blood on a black background, baked bean skin texture, tear drop, condensation droplet render, onion man portrait, onion, 4 k hd wallpapear, tooth wu : : quixel megascans, obsidian pomegranade, gary oldman as a pear, octan render, fractal flame. highly_detailded"
"0,108,-9.png","a view of the earth from space at night, phobos, outer wilds, outer wilds screenshot, realistic photo from nasa, mars in distance, barsoom, seen from earth, moon surface background, mars as background, large glowing moon, mars setting, earth in foreground, mars, nasa image, moon surface, distant photo, pink moon"
"0,108,-90.png","a drop of blood on a black background, condensation droplet render, tear drop, baked bean skin texture, onion, onion man portrait, obsidian pomegranade, tooth wu : : quixel megascans, 4 k hd wallpapear, slimy unreal engine, blood drop, rendered on unreal 3 d, fractal flame. highly_detailded"
"0,108,0.png","an image of an object in the dark sky, phobos, mars in distance, mars setting, mars, up close image, mars as background, detailed image, break of dawn on pluto, red desert mars, distant photo, barsoom, huge red moon, seen from earth, taken through a telescope, nasa image, distant full body view, seen from planet earth"
"0,108,18.png","a single pink flower on a black background, onion man portrait, elated gaunt onion head, proud onion hybrid thanos, onion man, onion, onions, head is an onion, garlic on background, cerebellar peduncle, surrounding onions, baked bean skin texture, portrait of putin in space, 3 d raytraced masterpiece, a raytraced image"
"0,108,27.png","a single pink flower on a black background, proud onion hybrid thanos, elated gaunt onion head, onion man portrait, onion man, onion, garlic on background, onions, surrounding onions, head is an onion, cerebellar peduncle, portrait of putin in space, gary oldman as a pear, human onion hybrid, sectoid, sprouting"
"0,108,36.png","a single pink flower on a black background, proud onion hybrid thanos, elated gaunt onion head, onion, garlic on background, onion man portrait, seamless game texture, onion man, onions, baked bean skin texture, surrounding onions, videogame asset, head is an onion, uncompressed png, 4 k hd wallpapear, garavato"
"0,108,45.png","a single pink flower on a black background, proud onion hybrid thanos, elated gaunt onion head, onion, garlic on background, onion man portrait, seamless game texture, onion man, videogame asset, onions, head is an onion, surrounding onions, uncompressed png, garavato, inspired by Raphaelle Peale, baked bean skin texture"
"0,108,54.png","a single pink flower on a black background, proud onion hybrid thanos, elated gaunt onion head, garlic on background, onion, onion man portrait, seamless game texture, onion man, surrounding onions, inspired by Raphaelle Peale, videogame asset, uncompressed png, garavato, onions, inspired by Sara Saftleven, povray"
"0,108,63.png","a single pink flower on a black background, proud onion hybrid thanos, elated gaunt onion head, garlic on background, onion, seamless game texture, onion man portrait, videogame asset, baked bean skin texture, surrounding onions, uncompressed png, garavato, onions, onion man, 3 d raytraced masterpiece, inspired by Raphaelle Peale"
"0,108,72.png","a single pink flower on a black background, proud onion hybrid thanos, elated gaunt onion head, garlic on background, onion, seamless game texture, onion man portrait, videogame asset, uncompressed png, baked bean skin texture, garavato, surrounding onions, onions, inspired by Raphaelle Peale, rendered in pov - ray, 3 d raytraced masterpiece"
"0,108,81.png","a single pink flower on a black background, proud onion hybrid thanos, garlic on background, elated gaunt onion head, onion, onion man portrait, uncompressed png, baked bean skin texture, surrounding onions, seamless game texture, garavato, videogame asset, inspired by Raphaelle Peale, archival pigment print, povray, 4 k high - resolution photograph"
"0,108,9.png","a close up of an apple on a black background, break of dawn on pluto, face made out of planet, portrait of putin in space, pluto, pink moon, phobos, portrait of a space alien, 3 d image, nose of red skull, barsoom, realistic photo from nasa, photo of head, blonde hair human head, portrait of bald"
