filename,prompt
"0,0,-18.png","a tube of toothpaste on a black background, hair fluid, focus and ( gaussian blur ), kitbash 3 d texture vibrant, diffuse texture, made with zbrush, fluid sim, seamless game texture, sulfur, 3 d fluid simulation render, rendered 3d model, more relief effects, 3d rendered model, ultra render, 3d product, focus render"
"0,0,-27.png","a tube of deodorant on a black background, hair fluid, full head and shoulders, fractal flame. highly_detailded, diffuse texture, siluettes, seamless game texture, flash image, bubbles vfx, focus and ( gaussian blur ), realistic refine flavor, photorealsitic, uncompressed png, realistic textures from photos, 3d product"
"0,0,-36.png","a tube of toothpaste on a black background, seamless game texture, low quality 3d model, ultra rendered, highly detailled texture, photorealsitic, baked bean skin texture, videogame asset, kitbash 3 d texture vibrant, hair fluid, in-game 3d model, photorealistick, hi - res textures, game texture, food particles"
"0,0,-45.png","a bottle of deodorant on a black background, seamless game texture, high quality topical render, seperated game asset, game texture, pbr textures, photorealsitic, pscychodelic, pbr texture, game asset, photorealitic, wrapped thermal background, highly detailed texture render, videogame asset, ultra rendered, baked bean skin texture"
"0,0,-54.png","a green tube of toothpaste on a black background, in-game 3d model, high quality topical render, pbr textures, low quality 3d model, seamless game texture, seperated game asset, pbr texture, raytrace, cel shaded pbr, food particles, inspect in inventory image, game asset, ultra rendered, game texture, rendered in corona, videogame asset"
"0,0,-63.png","a close up of a bottle on a black background, inspect in inventory image, seperated game asset, corona rendered, legendary item, seamless game texture, high quality topical render, soda cans, low quality 3d model, item art, rendered in corona, inventory item, game asset, mana blast, ultra rendered, hi - res textures"
"0,0,-72.png","a close up of a green bottle on a black background, painting of an undercover cup, low quality 3d model, the sacred cup of understading, seperated game asset, high quality topical render, cone, item art, legendary item, ultra hd rendered, corona rendered, rendered in corona, ultra rendered, inventory item, game asset, sock cap"
"0,0,-81.png","a close up of a green object on a black background, large opaque visor, with small object details, photoscan, normal map, flying saucer, distant lens, artist's impression, ( ( large black hat ) ), green hat, photoscanned, flying saucer in the sky, 3 d render 1 5 0 mm lens, breton cap, witch's hat"
"0,0,-9.png","a tube of deodorant on a black background, kitbash 3 d texture vibrant, high quality topical render, hair fluid, made with zbrush, seamless game texture, rendered 3d model, 3d rendered model, low quality 3d model, in-game 3d model, 3d model, 3 d model, 3 d fluid simulation render, uncompressed png"
"0,0,-90.png","a green frisbee flying through the dark sky, cataract. subsurface scattering, green bioluminescent chrometype, radiosity rendering, 3 d render 1 5 0 mm lens, large opaque visor, anorld render, photoscan, unpublished photo of ufo, smooth bioluminescent skin, baked bean skin texture, high quality topical render"
"0,0,0.png","a tube of toothpaste on a black background, kitbash 3 d texture vibrant, hair fluid, food particles, made with zbrush, frostbite 3 rendered, realistic textures from photos, pre-rendered, frostbite 3 engine rendered, frictional games, diffuse texture, rendered in corona, 3d rendered model, an ambient occlusion render, rendered 3d model"
"0,0,18.png","a tube of deodorant on a black background, rendered 3d model, frostbite 3 engine rendered, kitbash 3 d texture vibrant, pre-rendered, soft diffuse lighting, frostbite 3 rendered, 3d rendered model, food particles, rendered in corona, hair fluid, focus and ( gaussian blur ), in-game 3d model, frictional games"
"0,0,27.png","a tube of deodorant on a black background, frictional games, frostbite 3 rendered, kitbash 3 d texture vibrant, frostbite 3 engine rendered, diffuse texture, full head and shoulders, seamless game texture, featured on z brush, realistic textures from photos, hair fluid, food particles, rendered in corona, pre-rendered, hi - res textures"
"0,0,36.png","a tube of deodorant on a black background, food particles, frictional games, high quality topical render, frostbite 3 rendered, hair fluid, fluid sim, low quality 3d model, in-game 3d model, frostbite 3 engine rendered, diffuse texture, kitbash 3 d texture vibrant, realistic refine flavor, seamless game texture"
"0,0,45.png","a bottle of deodorant on a black background, diffuse texture, frostbite 3 rendered, frostbite 3 engine rendered, full head and shoulders, hair fluid, frostbite engine, marvelous designer substance, frictional games, frostbite 3 engine, seamless game texture, seperated game asset, wetbrushes, in-game 3d model, videogame asset"
"0,0,54.png","a tube of toothpaste on a black background, food particles, hair fluid, high quality topical render, focus render, focus and ( gaussian blur ), low quality 3d model, ultra render, in-game 3d model, raytrace, 3d product, marvelous designer substance, frostbite 3 engine rendered, game asset, frostbite 3 rendered, videogame asset"
"0,0,63.png","a close up of a plastic cup on a black background, food particles, 3d blender, in-game 3d model, mate painting mix rendering, high quality topical render, blender 3 d, blender3d, blender 3d, blender rendering, game asset, blender model, pbr render, rendered in pov - ray, raytrace, 3d game object"
"0,0,72.png","a green cup sitting on top of a black table, seperated game asset, paper cup, in-game 3d model, game asset, painting of an undercover cup, 3d game object, low quality 3d model, 3d blender, high quality topical render, 3d object, 3 d object, the sacred cup of understading, 3d asset"
"0,0,81.png","a green cup sitting on top of a black table, raymarching, povray, 3 d object, 3d object, 3 d image, baked bean skin texture, a raytraced image, 3d game object, raytraced highlights, photoscan, 3 d rendered, 3d rendered, 3 d raytraced masterpiece, 3d cell shaded, 3 d animated"
"0,0,9.png","a tube of deodorant on a black background, focus and ( gaussian blur ), frictional games, hair fluid, kitbash 3 d texture vibrant, food particles, avec des dents pointues, 3d rendered model, rendered 3d model, 3d product, diffuse texture, frostbite 3 engine rendered, rendered in corona, made with zbrush"
"0,0,90.png","a close up of a green frisbee on a black background, green bioluminescent chrometype, 3 d image, baked bean skin texture, cell animation, fractal flame. highly_detailded, bright microscopic view realism, cataract. subsurface scattering, uv map, trending on artbreeder, raymarching, spherical body, anorld render"
"0,108,-18.png","a close up of a green object on a black background, in-game 3d model, rpg item render, icbm, low quality 3d model, seperated game asset, pickle rick from rick and morty, game asset, untextured, it\'s name is greeny, modeled in 3 d, 3d rendered model, rick and morty pickle rick"
"0,108,-27.png","a close up of a green object on a black background, rpg item render, in-game 3d model, low quality 3d model, pickle rick from rick and morty, seperated game asset, it\'s name is greeny, icbm, game asset, untextured, rick and morty pickle rick, glowing green soul blade, green lightsaber"
"0,108,-36.png","a close up of a green object on a black background, rpg item render, in-game 3d model, seperated game asset, low quality 3d model, game asset, untextured, item art, 3d cell shaded, rendered 3d model, single tentacle, videogame asset, 3d game object, 3 d hammer modeling, 3 d model rip"
"0,108,-45.png","a close up of a green object on a black background, rpg item render, in-game 3d model, seperated game asset, low quality 3d model, game asset, pickle rick from rick and morty, 3d cell shaded, icbm, masterpiece. rendered in blender, 3 d model rip, untextured, 3d game object"
"0,108,-54.png","a close up of a green object on a black background, slimy unreal engine, cell animation, 3d game object, seperated game asset, 3 d raytraced masterpiece, rpg item render, 3d cell shaded, masterpiece. rendered in blender, in-game 3d model, seamless game texture, cell shader shading, game asset, modeled in 3 d"
"0,108,-63.png","a close up of a green object on a black background, cell animation, pickle rick from rick and morty, slimy unreal engine, pickle rick, rick and morty pickle rick, cucumber, 3d game object, seperated game asset, seamless game texture, masterpiece. rendered in blender, 3d cell shaded, rpg item render, hyperrealistic photo of rayquaza"
"0,108,-72.png","a close up of a green object in the dark, paua shell, fractal flame. highly_detailded, hatched ear, inner ear, presenting magic gem, snail shell, abalone, ear, cell animation, fractal flame, sea shell, uncompressed png, anorld render, transparent goo, green bioluminescent chrometype, conch shell"
"0,108,-81.png","a green object floating in the air on a black background, baked bean skin texture, cell animation, green bioluminescent chrometype, abalone, anorld render, fractal flame. highly_detailded, black gems, inner ear, 3d cell shaded, transparent goo, cerebellar peduncle, radiosity rendering, ocatane render"
"0,108,-9.png","a close up of a green object on a black background, in-game 3d model, seperated game asset, rpg item render, low quality 3d model, game asset, smoke grenade, untextured, videogame asset, 3d game object, seamless game texture, :6 smoke grenades, highly detailed object content, baseball bat, oxygen tank"
"0,108,-90.png","an object is seen in the dark sky, green bioluminescent chrometype, cell animation, fractal flame. highly_detailded, transparent goo, acid rains. the sacred nipple, abalone, black gems, anorld render, transparent carapace, radiosity rendering, baked bean skin texture, with skin of obsidian, ammolite"
"0,108,0.png","a close up of a green object on a black background, in-game 3d model, seperated game asset, rpg item render, untextured, low quality 3d model, seamless game texture, videogame asset, baked bean skin texture, game asset, baseball bat, 3 d hammer modeling, 3d game object, highly detailed object content"
"0,108,18.png","a green tube of toothpaste on a black background, rpg item render, smoke grenade, :6 smoke grenades, baked bean skin texture, 3 d hammer modeling, in-game 3d model, seperated game asset, seamless game texture, untextured, smoke grenades, high quality topical render, 3d game object, food particles, textured 3 d"
"0,108,27.png","a green tube of toothpaste on a black background, rpg item render, in-game 3d model, baked bean skin texture, :6 smoke grenades, low quality 3d model, smoke grenade, seperated game asset, high quality topical render, untextured, syringe, baseball bat, toothpaste blast, 3 d hammer modeling, smoke grenades"
"0,108,36.png","a glowing green tube on a black background, rpg item render, in-game 3d model, 3d cell shaded, low quality 3d model, seperated game asset, game asset, patchy cactus, it\'s name is greeny, 3d game object, green bioluminescent chrometype, untextured, cell shader shading"
"0,108,45.png","a glowing green tube on a black background, rpg item render, in-game 3d model, low quality 3d model, seperated game asset, game asset, 3d cell shaded, untextured, rendered 3d model, 3d game object, modeled in 3 d, 3 d model, 3d model, 3d rendered model, highly detailed texture render"
"0,108,54.png","a glowing green tube on a black background, seperated game asset, rpg item render, game asset, 3d cell shaded, in-game 3d model, low quality 3d model, untextured, green bioluminescent chrometype, seamless game texture, colorful hilt, videogame asset, pickle rick from rick and morty, single tentacle"
"0,108,63.png","a close up of a green object on a black background, 3d cell shaded, seperated game asset, game asset, rpg item render, baked bean skin texture, raytraced blade, cell animation, larynx, green bioluminescent chrometype, inner ear, 3d game object, untextured, in-game 3d model, videogame asset"
"0,108,72.png","a close up of a green object in the dark, inner ear, 3d cell shaded, cell animation, fractal flame. highly_detailded, hatched ear, green bioluminescent chrometype, baked bean skin texture, raymarching, a raytraced image, snail shell, serrated point, 3d game object, 3 d head of green hedgehog"
"0,108,81.png","a close up of a green object in the dark, cataract. subsurface scattering, green bioluminescent chrometype, baked bean skin texture, fractal flame. highly_detailded, 3 d render 1 5 0 mm lens, 3 d image, sublime subsurface scattering, a raytraced image, 3d cell shaded, radiosity rendering"
"0,108,9.png","a close up of a green object on a black background, rpg item render, baked bean skin texture, smoke grenade, in-game 3d model, :6 smoke grenades, untextured, seperated game asset, baseball bat, seamless game texture, cucumber, videogame asset, food particles, low quality 3d model, oxygen tank, 3d game object"
"0,108,90.png","a green frisbee flying through the dark sky, green bioluminescent chrometype, fractal flame. highly_detailded, cataract. subsurface scattering, cell animation, spherical body, 3 d image, 3d cell shaded, temporal super resolution, simple chromatic xray, radiosity rendering, smooth bioluminescent skin, transparent goo"
"0,126,-18.png","a tall green object with a black background, highly detailed object content, 3d game object, seamless game texture, seperated game asset, smoke grenade, rpg item render, untextured, high quality topical render, in-game 3d model, ia bottle n the shape of shrek, 3 d raytraced masterpiece, greeble texture, baked bean skin texture"
"0,126,-27.png","a close up of a green object on a black background, ia bottle n the shape of shrek, food particles, baked bean skin texture, 3d game object, smoke grenade, high quality topical render, rpg item render, seperated game asset, seamless game texture, 3 d raytraced masterpiece, untextured, rendered in pov - ray, textured 3 d"
"0,126,-36.png","a close up of a green tube on a black background, toothpaste blast, ia bottle n the shape of shrek, masterpiece. rendered in blender, smoke grenade, 3d game object, 3 d raytraced masterpiece, seperated game asset, baked bean skin texture, rpg item render, seamless game texture, high quality topical render, marvelous designer substance, rendered in corona"
"0,126,-45.png","a close up of a green tube on a black background, ia bottle n the shape of shrek, rpg item render, rendered in corona, masterpiece. rendered in blender, 3 d raytraced masterpiece, 3d game object, beer bottle, high quality topical render, baked bean skin texture, smoke grenade, seperated game asset, seamless game texture, food particles"
"0,126,-54.png","a close up of a green object on a black background, rpg item render, seperated game asset, ia bottle n the shape of shrek, 3d game object, in-game 3d model, high quality topical render, beer bottle, masterpiece. rendered in blender, rendered in corona, painting of one health potion, untextured, rendered 3d model"
"0,126,-63.png","a close up of a green object in the dark, seperated game asset, rpg item render, game asset, high quality topical render, grenade, inspect in inventory image, ia bottle n the shape of shrek, smoke grenade, untextured, in-game 3d model, cucumber, item art, low quality 3d model, painting of one health potion"
"0,126,-72.png","a close up of a green object in the dark, seperated game asset, rpg item render, inspect in inventory image, grenade, game asset, smoke grenade, painting of one health potion, untextured, sock cap, item art, cone, legendary item, items, inventory item, :6 smoke grenades, blue-green fish skin"
"0,126,-81.png","a green object floating in the air on a black background, baked bean skin texture, seperated game asset, presenting magic gem, untextured, game asset, 3d game object, abalone, fractal flame. highly_detailded, low quality 3d model, solid object in a void, transparent carapace, game asset of plant and tree"
"0,126,-9.png","a green tube of toothpaste on a black background, smoke grenade, 3d game object, highly detailed object content, fluid bag, untextured, high quality topical render, in-game 3d model, seperated game asset, substance material, rpg item render, baked bean skin texture, food particles, :6 smoke grenades, marmoset toolbag"
"0,126,-90.png","a close up of a frisbee on a black background, fractal flame. highly_detailded, cell animation, green bioluminescent chrometype, fractal flame, abalone, spherical lens, normal map, depth map, transparent carapace, spherical body, oval face, transparent goo, obsidian globe, uncompressed png"
"0,126,0.png","a tube of green liquid on a black background, food particles, smoke grenade, high quality topical render, 3d game object, untextured, rpg item render, baked bean skin texture, clay render, substance material, seperated game asset, 3 d clay render, 3d clay render, in-game 3d model, greeble texture, textured 3 d"
"0,126,18.png","a tube of green liquid on a black background, smoke grenade, high quality topical render, rpg item render, :6 smoke grenades, food particles, smoke grenades, marmoset toolbag, clay render, 3d game object, untextured, baked bean skin texture, marvelous designer substance, seperated game asset, textured 3 d, 3d clay render"
"0,126,27.png","a green tube of toothpaste on a black background, food particles, smoke grenade, baked bean skin texture, high quality topical render, 3d game object, rpg item render, ia bottle n the shape of shrek, :6 smoke grenades, seperated game asset, smoke grenades, untextured, seamless game texture, textured 3 d, in-game 3d model"
"0,126,36.png","a green tube sitting on top of a black surface, smoke grenade, smoke grenades, :6 smoke grenades, high quality topical render, food particles, seperated game asset, toothpaste blast, rpg item render, seamless game texture, extremely detailed brush, low quality 3d model, untextured, painting of one health potion, hyper realistic poison bottle"
"0,126,45.png","a green tube sitting on top of a black surface, rpg item render, seperated game asset, smoke grenade, high quality topical render, :6 smoke grenades, painting of one health potion, in-game 3d model, smoke grenades, game asset, low quality 3d model, untextured, highly detailed texture render, item art, food particles"
"0,126,54.png","a close up of a green object on a black background, rpg item render, seperated game asset, in-game 3d model, 3d game object, highly detailed texture render, high quality topical render, 3d cell shaded, painting of one health potion, seamless game texture, item art, game asset, low quality 3d model, untextured"
"0,126,63.png","a close up of a green object on a black background, seperated game asset, rpg item render, inspect in inventory image, game asset, untextured, in-game 3d model, item art, 3d game object, 3d cell shaded, high quality topical render, baked bean skin texture, seamless game texture, low quality 3d model"
"0,126,72.png","a green cup sitting on top of a black table, baked bean skin texture, 3d cell shaded, green bioluminescent chrometype, seperated game asset, 3d game object, a raytraced image, seamless game texture, raytraced blade, rpg item render, high quality topical render, pretty highlights and specular, untextured"
"0,126,81.png","a close up of a green frisbee on a black background, baked bean skin texture, green bioluminescent chrometype, pretty highlights and specular, sublime subsurface scattering, raytraced highlights, emissive material, iridescent specular highlights, specular lighting, simple detail. greenish lighting, cataract. subsurface scattering, lime"
"0,126,9.png","a tube of green liquid on a black background, smoke grenade, rpg item render, food particles, 3d game object, high quality topical render, baked bean skin texture, untextured, in-game 3d model, :6 smoke grenades, rendered in pov - ray, seamless game texture, clay render, substance material, seperated game asset"
"0,126,90.png","a green frisbee flying through the dark sky, green bioluminescent chrometype, fractal flame. highly_detailded, escherichia coli, waneella, cell animation, smooth bioluminescent skin, protophyta, bioluminescent skin, 3 d image, bright microscopic view realism, spherical body"
"0,144,-18.png","a green object is shown against a black background, ia bottle n the shape of shrek, high quality topical render, seperated game asset, rendered in high octane, smooth surface render, highly detailed texture render, hyper realistic poison bottle, soft diffuse lighting, texturing xyz, raytraced highlights, 3d game object, extremly detailed objects, untextured"
"0,144,-27.png","a close up of a green object on a black background, ia bottle n the shape of shrek, high quality topical render, seperated game asset, 3d game object, marvelous designer substance, 3 d raytraced masterpiece, hyper realistic poison bottle, seamless game texture, smoke grenade, highly detailed object content, cel shaded pbr, food particles"
"0,144,-36.png","a close up of a green object on a black background, smoke grenade, ia bottle n the shape of shrek, high quality topical render, beer bottle, hyper realistic poison bottle, seperated game asset, rendered in corona, 3d game object, rpg item render, textured 3 d, baked bean skin texture, smoke grenades, blender rendering"
"0,144,-45.png","a green object floating in the air on a black background, beer bottle, hyper realistic poison bottle, ia bottle n the shape of shrek, rpg item render, 3d game object, high quality topical render, painting of one health potion, seperated game asset, rendered in corona, blender rendering, masterpiece. rendered in blender, smoke grenade, rendered 3d model"
"0,144,-54.png","a green object floating in the air on a black background, rpg item render, seperated game asset, painting of one health potion, in-game 3d model, ia bottle n the shape of shrek, high quality topical render, rendered 3d model, low quality 3d model, game asset, beer bottle, 3d game object, 3 d hammer modeling"
"0,144,-63.png","a close up of a green object in the dark, seperated game asset, painting of one health potion, rpg item render, high quality topical render, game asset, low quality 3d model, untextured, hyper realistic poison bottle, ia bottle n the shape of shrek, in-game 3d model, item art, sock cap, rendered 3d model"
"0,144,-72.png","a close up of a green object on a black background, seperated game asset, smoke grenade, painting of one health potion, untextured, high quality topical render, rpg item render, game asset, in-game 3d model, grenade, item art, low quality 3d model, :6 smoke grenades, sock cap, inspect in inventory image, valve"
"0,144,-81.png","a green object floating in the air at night, fractal flame. highly_detailded, anorld render, cataract. subsurface scattering, distant lens, 3 d image, fractal flame, 3 d render 1 5 0 mm lens, radiosity rendering, transparent carapace, cycles4d, normal map, 3dcoat h 648"
"0,144,-9.png","a tube of green liquid on a black background, high quality topical render, ia bottle n the shape of shrek, soft diffuse lighting, rendered in high octane, smooth surface render, emissive material, raytraced highlights, redshift renderer, textured 3 d, clay render, 3 d clay render, path based unbiased rendering, 3d clay render"
"0,144,-90.png","a green frisbee flying through the dark sky, fractal flame. highly_detailded, fractal flame, spherical lens, transparent carapace, uncompressed png, spherical body, cell animation, abalone, transparent goo, is holding a tiny planet earth, distant lens, green bioluminescent chrometype, cosmic void background, ammolite"
"0,144,0.png","a tube of green liquid on a black background, high quality topical render, emissive material, substance material, marvelous designer substance, kitbash 3 d texture vibrant, redshift renderer, diffuse subsurface scattering, substance 3 d, marmoset toolbag, clay render, soft diffuse lighting, path based unbiased rendering, hdr fabric textures"
"0,144,18.png","a tube of green liquid on a black background, high quality topical render, food particles, smoke grenade, marvelous designer substance, path based unbiased rendering, textured 3 d, pbr texture, smoke grenades, emissive material, mate painting mix rendering, substance 3 d, clay render, substance material, soft volumetric studio lighting, seperated game asset"
"0,144,27.png","a green tube sitting on top of a black background, high quality topical render, food particles, smoke grenade, emissive material, :6 smoke grenades, clay render, marvelous designer substance, smoke grenades, substance 3 d, seperated game asset, cel shaded pbr, 3d game object, in unreal 3 d engine, 3d clay render"
"0,144,36.png","a green tube sitting on top of a black surface, high quality topical render, smoke grenade, smoke grenades, food particles, seamless game texture, 3 d raytraced masterpiece, painting of one health potion, untextured, :6 smoke grenades, emissive material, cel shaded pbr, seperated game asset, no textures, visible paint texture"
"0,144,45.png","a tube of toothpaste on a black background, high quality topical render, food particles, smoke grenade, clay render, in-game 3d model, seperated game asset, smoke grenades, redshift renderer, emissive material, low quality 3d model, 3 d clay render, 3d clay render, seamless game texture, substance 3 d"
"0,144,54.png","a tube of toothpaste on a black background, high quality topical render, painting of one health potion, seperated game asset, rpg item render, smoke grenade, low quality 3d model, in-game 3d model, :6 smoke grenades, food particles, toothpaste blast, smoke grenades, untextured, game asset, seamless game texture"
"0,144,63.png","a close up of a green object on a black background, seperated game asset, toothpaste blast, the sacred cup of understading, painting of one health potion, high quality topical render, untextured, inspect in inventory image, baked bean skin texture, painting of an undercover cup, item art, game asset, in-game 3d model"
"0,144,72.png","a green cup sitting on top of a black table, seperated game asset, baked bean skin texture, untextured, 16k 3d, exposing screw, ammo bullets, game asset, green bioluminescent chrometype, blue-green fish skin, 3d cell shaded, inventory item, green: 0.5, rpg item render"
"0,144,81.png","a close up of a green frisbee on a black background, baked bean skin texture, pretty highlights and specular, green bioluminescent chrometype, emissive material, raytraced highlights, high quality topical render, iridescent specular highlights, simple detail. greenish lighting, uv map, a raytraced image, untextured, rpg item render"
"0,144,9.png","a green plastic tube with labels on it, high quality topical render, food particles, marvelous designer substance, baked bean skin texture, emissive material, substance material, textured 3 d, substance 3 d, soft volumetric studio lighting, clay render, seperated game asset, path based unbiased rendering, 3d game object, redshift renderer"
"0,144,90.png","a green frisbee flying through the dark sky, green bioluminescent chrometype, escherichia coli, waneella, protophyta, spherical body, bright microscopic view realism, cell animation, protozoa, living spore microorganisms, smooth bioluminescent skin, microorganism, [bioluminescense"
"0,162,-18.png","a green tube of toothpaste on a black background, high quality topical render, rendered in high octane, smooth surface render, seperated game asset, textured 3 d, marvelous designer substance, emissive material, redshift renderer, mate painting mix rendering, raytraced highlights, kitbash 3 d texture vibrant, clay render, substance painter, rendered image"
"0,162,-27.png","a close up of a green object on a black background, high quality topical render, ia bottle n the shape of shrek, seperated game asset, marvelous designer substance, emissive material, raytraced highlights, smooth surface render, hyper realistic poison bottle, textured 3 d, rendered 3d model, clay render, low quality 3d model"
"0,162,-36.png","a green tube of toothpaste on a black background, ia bottle n the shape of shrek, high quality topical render, seperated game asset, marvelous designer substance, smooth surface render, hyper realistic poison bottle, 3d game object, 3d blender, 3 d object, 3d object, rendered 3d model, well rendered.:1, rendered image"
"0,162,-45.png","a green tube of toothpaste on a black background, high quality topical render, smooth surface render, hyper realistic poison bottle, redshift renderer, rendered in corona, 3 d render 1 5 0 mm lens, blender rendering, 3d blender, marvelous designer substance, rendered in high octane, raytraced highlights, studio quality smooth render, well rendered.:1"
"0,162,-54.png","a tube of toothpaste on a black background, rpg item render, high quality topical render, blender rendering, low quality 3d model, rendered 3d model, in-game 3d model, seperated game asset, masterpiece. rendered in blender, ia bottle n the shape of shrek, 3d blender, rendered in pov - ray, 3d game object"
