filename,prompt
"0,0,-18.png","a bottle of shampoo on a black background, octane render dynamic lighting, marvelous designer substance, rendered in arnold, webgl render, rendered in arnold engine, soft image shading, octane renderer”, hair blocking eyes, soft volumetric studio lighting, hairworks, photorealistic-n 9, hair fluid, organic liquid textures, 3d rendered model, octane renderer"
"0,0,-27.png","a bottle of hand soap on a black background, fujicolor sample, high quality topical render, soft diffuse lighting, soft image shading, 3dcoat h 648, iridescent specular highlights, fujicolor with flash, photorealistic skin tone, soft volumetric studio lighting, subsurface scattering skin, specular lighting, radiosity rendering"
"0,0,-36.png","a bottle of soap sitting on top of a table, high quality topical render, image apothecary, glowing oil, oily high relief, marvelous designer substance, baked bean skin texture, specular lighting, oily substances, soft image shading, soft diffuse lighting, pretty highlights and specular, subsurface scattering skin, soft volumetric studio lighting, rendered in arnold"
"0,0,-45.png","a bottle of soap on a black background, baked bean skin texture, tempera paint, image apothecary, high quality topical render, 3dcoat h 648, fulcolor octane remder, seperated game asset, fujicolor sample, color gel, pretty highlights and specular, perfume bottle, painting of one health potion, marvelous designer substance"
"0,0,-54.png","a bottle of toothpaste on a black background, high quality topical render, smoke grenade, baked bean skin texture, :6 smoke grenades, seperated game asset, inspect in inventory image, game asset, visible paint texture, smoke grenades, perfume bottle, pretty highlights and specular, hair gel combed backwards, sperical hdri map, toothpaste blast"
"0,0,-63.png","a bottle of toothpaste on a black background, high quality topical render, rendered in corona, uncompressed png, rendered with renderman, rendered in 3 dsmax, 3d rendered model, sperical hdri map, rendered in maya, rendered in high octane, rendered 3d model, hdri, well rendered.:1, seperated game asset"
"0,0,-72.png","a close up of a blue object on a black background, baked bean skin texture, 3 d render of jerma 9 8 5, 3d render of a blue eyes, low quality 3d model, anorld render, high quality 3d realistic, transparent goo, high quality 3d realism, high quality 3d render, high quality 3 d render, uncompressed png"
"0,0,-81.png","a close up of a blue object on a black background, baked bean skin texture, fractal flame. highly_detailded, transparent goo, black opals, blue transparent jelly, radiosity rendering, bioluminiscent, fractal flame, dark blue spheres fly around, moonstone, spherical body, uncompressed png, 3d render of a blue eyes"
"0,0,-9.png","a bottle of shampoo on a black background, webgl render, rendered in arnold, octane render dynamic lighting, rendered in arnold engine, rendered in corona, organic liquid textures, soft volumetric studio lighting, marvelous designer substance, hair blocking eyes, 3d rendered model, radiosity rendering, indigo renderer, octane renderer”, soft image shading"
"0,0,-90.png","a close up of a blue object on a black background, fractal flame. highly_detailded, black opals, baked bean skin texture, fractal flame, smooth bioluminescent skin, bioluminescent skin, radiosity rendering, bioluminiscent, anorld render, noctilucent, [bioluminescense"
"0,0,0.png","a bottle of shampoo on a black background, webgl render, rendered in arnold, rendered in arnold engine, octane render dynamic lighting, marvelous designer substance, rendered in unreal engine 3d, rendered in unreal engine 3, rendered in maya and houdini, octane renderer, octane renderer”, rendered on unreal 3 d, iray shaders, rpg item render"
"0,0,18.png","a bottle of shampoo on a black background, indigo renderer, webgl render, soft image shading, rendered in corona, rendered in arnold engine, rendered in arnold, radiosity rendering, 3d rendered model, oily high relief, soft volumetric studio lighting, rendered image, pretty highlights and specular, octane render dynamic lighting, photorealistic-n 9"
"0,0,27.png","a bottle of argan oil on a black background, baked bean skin texture, soft image shading, radiosity rendering, pretty highlights and specular, raytraced highlights, soft diffuse lighting, rendered in corona, ray traced sun light, iridescent specular highlights, soft volumetric studio lighting, hyperreal rendering, oily high relief, webgl render, specular lighting"
"0,0,36.png","a bottle of argan oil on a black background, soft image shading, photorealistic-n 9, rendered in corona, radiosity rendering, octane renderer”, baked bean skin texture, pretty highlights and specular, octane render dynamic lighting, marvelous designer substance, webgl render, soft diffuse lighting, soft volumetric studio lighting, photorealistic texture"
"0,0,45.png","a bottle of soap on a black background, baked bean skin texture, oily high relief, high quality topical render, rendered in high octane, webgl render, octane renderer”, rendered in corona, 3d game object, soft image shading, marvelous designer substance, glowing oil, organic liquid textures, oily substances, 3d rendered model, subsurface scattering skin"
"0,0,54.png","a blue bottle with a wooden cap on a black background, baked bean skin texture, smoke grenade, high quality topical render, 3d clay render, 3 d clay render, rpg item render, 3d game object, seperated game asset, pretty highlights and specular, substance material, 3d rendered model, clay render, 3 d daz occlusion"
"0,0,63.png","a close up of an egg on a black background, high quality topical render, glossy sphere, baked bean skin texture, 3 d clay render, 3d clay render, subsurface scattering skin, pretty highlights and specular, substance material, 3d rendered model, 3d cell shaded, rendered in high octane, webgl render, 3d rendered, 3 d rendered"
