filename,prompt
"0,0,-18.png","a close up of an object in the sky, baked bean skin texture, heavy grain-s 150, grain gelios lens, empty eye sockets, spherical body, seperated game asset, highly detailed object content, game asset, outer wilds, hatched ear, pretty highlights and specular, prop, untextured, 3d game object"
"0,0,-27.png","an image of an object in the dark sky, baked bean skin texture, heavy grain-s 150, outer wilds, spherical body, grain gelios lens, mortar and pestle, outer wilds screenshot, seperated game asset, empty eye sockets, pretty highlights and specular, 3d game object"
"0,0,-36.png","an object is shown in the dark sky, baked bean skin texture, seperated game asset, heavy grain-s 150, game asset, pretty highlights and specular, prop, spherical body, 3d game object, raymarching, mortar and pestle, untextured, rpg item render, empty eye sockets, outer wilds, 3d object"
"0,0,-45.png","an object is shown in the dark sky, baked bean skin texture, seperated game asset, heavy grain-s 150, untextured, mortar and pestle, outer wilds, prop, game asset, pretty highlights and specular, outer wilds screenshot, spherical body, raymarching, rpg item render, gourd, empty eye sockets"
"0,0,-54.png","an object is shown in the dark sky, baked bean skin texture, seperated game asset, raymarching, heavy grain-s 150, untextured, game asset, pretty highlights and specular, spherical body, empty eye sockets, 3d game object, prop, 3 d object, 3d object, hatched ear, raytraced highlights"
"0,0,-63.png","an object is shown in the dark sky, baked bean skin texture, raymarching, spherical body, seperated game asset, heavy grain-s 150, 4 k hd wallpapear, hatched ear, empty eye sockets, pretty highlights and specular, untextured, anorld render, high quality 3d realism, game asset"
"0,0,-72.png","an object is shown in the dark sky, baked bean skin texture, heavy grain-s 150, untextured, 4 k hd wallpapear, empty eye sockets, pretty highlights and specular, raymarching, hatched ear, seperated game asset, anorld render, prop, potato, kidney, snail shell, high quality 3d realism"
"0,0,-81.png","an object is shown in the dark sky, baked bean skin texture, snail shell, empty eye sockets, raymarching, untextured, heavy grain-s 150, hatched ear, large shell, venus squid astronaut, pretty highlights and specular, kidney, prop, potato, nuclear mushroom, snail, an alien fruit, 4 k hd wallpapear"
"0,0,-9.png","a close up of an object in the sky, baked bean skin texture, heavy grain-s 150, hatched ear, grain gelios lens, empty eye sockets, spherical body, prop, outer wilds, onion, raymarching, pretty highlights and specular, gourd, 3d game object, 3d object, 3 d object"
"0,0,-90.png","an image of an object in the dark sky, baked bean skin texture, empty eye sockets, 4 k hd wallpapear, untextured, pretty highlights and specular, raymarching, outer wilds, heavy grain-s 150, hatched ear, raytraced highlights, an alien fruit, sepals forming helmet, spherical lens"
"0,0,0.png","an image of an object in the dark sky, baked bean skin texture, heavy grain-s 150, onion, grain gelios lens, elated gaunt onion head, hatched ear, prop, photorealistic-n 9, outer wilds, popcorn as morpheus, cerebellar peduncle, onions, 3d game object, raymarching"
"0,0,18.png","a close up of an object on a black background, baked bean skin texture, onion, garlic on background, heavy grain-s 150, elated gaunt onion head, surrounding onions, grain gelios lens, onion man portrait, onions, 3d game object, prop, cerebellar peduncle, povray, inner ear"
"0,0,27.png","a close up of an onion on a black background, onion, surrounding onions, onion man portrait, baked bean skin texture, elated gaunt onion head, onions, onion man, garlic on background, proud onion hybrid thanos, heavy grain-s 150, 3d game object, a raytraced image, raytraced highlights"
"0,0,36.png","a close up of an onion on a black background, onion, surrounding onions, onion man portrait, baked bean skin texture, heavy grain-s 150, elated gaunt onion head, onions, a raytraced image, raytraced highlights, photorealistic-n 9, onion man, 3d game object, 3d object, 3 d object"
"0,0,45.png","a close up of an object on a black background, onion, surrounding onions, onion man portrait, elated gaunt onion head, onions, heavy grain-s 150, garlic on background, a raytraced image, raytraced highlights, photorealistic-n 9, onion man, 3 d raytraced masterpiece, cerebellar peduncle, povray"
"0,0,54.png","a close up of an apple on a black background, onion, surrounding onions, elated gaunt onion head, onion man portrait, onions, a raytraced image, onion man, 3 d raytraced masterpiece, raytraced highlights, garlic on background, ray traced, photorealistic-n 9, 3d object, inspired by Raphaelle Peale, 3 d object"
"0,0,63.png","a close up of an object in the dark, onion, surrounding onions, onions, elated gaunt onion head, onion man portrait, a raytraced image, garlic on background, proud onion hybrid thanos, onion man, raytraced highlights, 3 d raytraced masterpiece, cerebellar peduncle, raytraced, 3 d object, 3d object"
"0,0,72.png","a close up of an object in the dark, onion, surrounding onions, garlic on background, elated gaunt onion head, onion man portrait, onions, proud onion hybrid thanos, a raytraced image, onion man, povray, cerebellar peduncle, heavy grain-s 150, raytraced highlights, raytraced"
"0,0,81.png","a close up of an object in the dark, onion, surrounding onions, onion man portrait, proud onion hybrid thanos, elated gaunt onion head, onions, onion man, cerebellar peduncle, heavy grain-s 150, baked bean skin texture, grain gelios lens, garlic on background, povray, a raytraced image"
"0,0,9.png","a close up of an object on a black background, baked bean skin texture, onion, heavy grain-s 150, surrounding onions, elated gaunt onion head, garlic on background, grain gelios lens, onions, prop, onion man portrait, seamless game texture, epic 3 d oxaguian, onion man, food particles, 3d game object"
