filename,prompt
"0,0,-18.png","a close up of a pair of scissors on a black background, seperated game asset, legendary item, game asset, shopping cart icon, first person weapon, in-game 3d model, untextured, trident, surgical implements, sci - fi weapon, portal gun, surgical supplies, extended clip, box cutter, futuristic weapon, wrenches"
"0,0,-27.png","a close up of a pair of scissors on a black background, seperated game asset, in-game 3d model, surgical implements, game asset, spray brush, first person weapon, legendary item, portal gun, speculum, cybernetic implant h 768, extended clip, surgical equipment, sci - fi weapon, untextured"
"0,0,-36.png","a pair of scissors on a black background, legendary item, seperated game asset, untextured, portal gun, cosmetics, game asset, extended clip, iridescent titanium, first person weapon, holding ego weapons, sci - fi weapon, titanium buff, surgical supplies, futuristic weapon, items, spray brush, silenced pistol, trident, realistic weapon, shopping cart icon"
"0,0,-45.png","a pair of scissors on a black background, seperated game asset, titanium buff, silenced pistol, legendary item, cosmetics, game asset, untextured, iridescent titanium, items, extended clip, holding ego weapons, white scary skin, double barrel shotgun, tri - gun, trident, holding pistol, white gold skin, shopping cart icon, c4 explosive"
"0,0,-54.png","a pair of scissors sitting on top of each other, seperated game asset, in-game 3d model, portal gun, cybernetic implant h 768, untextured, game asset, detailed pistol trigger, extended clip, sci - fi weapon, spray brush, holding pistol, energy rifle, small gadget, 3d gun model, first person weapon"
"0,0,-63.png","a pair of scissors on a black background, portal gun, seperated game asset, game asset, spray brush, airbrush render, videogame asset, airbrush concept art, air brush, extended clip, in-game 3d model, marvelous designer substance, girl silver ponytail hair, sci - fi weapon, futuristic weapon, cybernetic implant h 768"
"0,0,-72.png","a pair of scissors sitting on top of a black surface, seperated game asset, game asset, in-game 3d model, inspect in inventory image, :6 smoke grenades, videogame asset, realistic weapon, rpg item render, 3dcoat h 648, marvelous designer substance, first person weapon, extended clip, (rust), small gadget"
"0,0,-81.png","a toothbrush sitting on top of a black surface, syringe, 3 d hammer modeling, in-game 3d model, holding syringe, 3d rendered model, 3dcoat h 648, sheath, hard surface model, seperated game asset, hiperrealist, box cutter, surgical implements, 3d gun model, spray brush"
"0,0,-9.png","a close up of a pair of scissors on a black background, seperated game asset, legendary item, game asset, first person weapon, videogame asset, in-game 3d model, shopping cart icon, surgical implements, crescent wrench, speculum, holding pdw, video game item, extended clip, box cutter, surgical supplies, untextured"
"0,0,-90.png","a knife on a black background with a black background, 3d rendered model, in-game 3d model, syringe, spray brush, 3d gun model, seperated game asset, hard surface model, ctane 3 d rendered, 3 d hammer modeling, rpg item render, microphone silluette, blender-hard-surface, game asset"
"0,0,0.png","a close up of a pair of scissors on a black background, seperated game asset, legendary item, game asset, videogame asset, crescent wrench, first person weapon, in-game 3d model, video game item, wheatly from portal 2, holding pdw, untextured, spray brush, shopping cart icon, speculum, league of legends inventory item"
"0,0,18.png","a pair of scissors sitting on top of each other, seperated game asset, spray brush, wheatly from portal 2, in-game 3d model, game asset, videogame asset, z-brush, legendary item, first person weapon, video game item, holding pdw, 3 d hammer modeling, lambda, speculum, soft white rubber"
"0,0,27.png","a close up of a pair of scissors on a black background, spray brush, seperated game asset, first person weapon, in-game 3d model, videogame asset, wheatly from portal 2, game asset, 3 d hammer modeling, untextured, holding pistol, holding pdw, holding flamethrower, soft white rubber, legendary item, paint knife"
"0,0,36.png","a close up of a pair of scissors on a black background, spray brush, holding pistol, first person weapon, seperated game asset, holding flamethrower, holding pdw, realistic weapon, videogame asset, legendary item, paint knife, plasma gun, wheatly from portal 2, game asset, syringe, blood spray, detailed pistol trigger"
"0,0,45.png","a close up of a pair of scissors on a black background, spray brush, legendary item, wheatly from portal 2, ultra sharp - - ar 1 6 : 9, white scary skin, holding pistol, holding pdw, cosmetics, first person weapon, portal gun, seperated game asset, holding flamethrower, white: 0.5, realistic weapon"
"0,0,54.png","a close up of a pair of scissors on a black background, spray brush, legendary item, seperated game asset, soft white rubber, videogame asset, cramel hair, first person weapon, game asset, cosmetics, holding flamethrower, wheatly from portal 2, video game item, realistic weapon, league of legends inventory item, inventory item"
"0,0,63.png","a close up of a toothbrush holder on a black background, spray brush, seperated game asset, videogame asset, game asset, airbrush concept art, first person weapon, in-game 3d model, soft white rubber, video game item, portal gun, legendary item, holding flamethrower, ambient occlusion render, wheatly from portal 2"
"0,0,72.png","a couple of toothbrushes sitting on top of each other, spray brush, airpods, soft white rubber, white cyan, ambient occlusion render, speculum, white alien squid, wetbrushes, octave render, an ambient occlusion render, seperated game asset, airbrush render, imperil, miniature product photo, cute huge pockets hardware"
"0,0,81.png","a close up of a light fixture on a black background, seperated game asset, game asset, 3d product, in thomas ruff style, paranormal flashlight, in-game 3d model, 3d rendered model, iper realistic, 3d asset, inspired by Vija Celmins, octave render, official product photo, an scp anomalous object"
"0,0,9.png","a close up of a pair of scissors on a black background, seperated game asset, legendary item, wheatly from portal 2, game asset, in-game 3d model, spray brush, videogame asset, holding pdw, syringe, first person weapon, video game item, untextured, crescent wrench, speculum, white biomechanicaldetails"
"0,0,90.png","a close up of a toothbrush on a black background, white and teal garment, official product photo, product image, speculum, the orville, as a starfleet officer, official product image, in the style star trek 8 k, 1 9 8 0 s airbrush, high resolution product photo, detailed product image, cybernetic implant h 768"
"0,108,-18.png","an airplane is flying in the dark sky, untextured, in-game 3d model, 3 d hammer modeling, moonray render, low quality 3d model, robot arm, robotic left arm, portal gun, 3 d model rip, seperated game asset, mechanical arm, 3d gun model, sci - fi weapon, created in unreal engine 5"
"0,108,-27.png","a close up of a metal object on a black background, 3 d hammer modeling, in-game 3d model, untextured, seperated game asset, low quality 3d model, wheatly from portal 2, rendered 3d model, 3d rendered model, moonray render, 3d game object, sci - fi weapon, robotic left arm, portal gun"
"0,108,-36.png","a close up of a ceiling fan on a black background, untextured, in-game 3d model, seperated game asset, 3 d hammer modeling, 3d gun model, low quality 3d model, game asset, sci - fi weapon, syringe, rendered 3d model, mechanical arm, created in unreal engine 5, rpg item render"
"0,108,-45.png","a close up of a ceiling fan on a black background, untextured, 3 d hammer modeling, seperated game asset, wheatly from portal 2, octave render, scissors, raytraced blade, 3d game object, an ambient occlusion render, ambient occlusion render, rendered in 3 dsmax, in-game 3d model"
"0,108,-54.png","a close up of a propeller on a black background, untextured, raytraced blade, octave render, seperated game asset, scissors, 3 d hammer modeling, first person weapon, 3d game object, rpg item render, rendered with renderman, wheatly from portal 2, an ambient occlusion render, octante render, 3d rendered model"
"0,108,-63.png","a close up of a plane flying in the sky, untextured, seperated game asset, sci - fi weapon, 3d gun model, first person weapon, in-game 3d model, rpg item render, 3 d hammer modeling, 3d rendered model, an ambient occlusion render, spray brush, 3d game object, octave render"
"0,108,-72.png","an airplane flying in the sky at night, untextured, in-game 3d model, rpg item render, sci - fi weapon, 3d gun model, 3 d hammer modeling, microphone silluette, seperated game asset, portal gun, low quality 3d model, microphone, realistic weapon, syringe, 3d rendered model, silenced pistol"
"0,108,-81.png","an airplane flying in the sky at night, syringe, 3 d hammer modeling, in-game 3d model, rpg item render, 3d gun model, untextured, holding syringe, spray brush, sci - fi weapon, 3d rendered model, microphone silluette, monochrome 3 d model, holding a syringe, rendered 3d model"
"0,108,-9.png","a close up of a white object on a black background, silenced pistol, untextured, no bloom, mechanical arm, robot arm, 3d gun model, robotic arm, holding pistol, in-game 3d model, minigun, rocket launcher, sci - fi weapon, seperated game asset, llama head, robotic left arm, in fortnite"
"0,108,-90.png","an airplane flying in the sky at night, syringe, 3 d hammer modeling, spray brush, holding syringe, in-game 3d model, 3d rendered model, rpg item render, 3d gun model, blender-hard-surface, holding a syringe, hiperrealist, stylized stl, hard surface model, untextured"
"0,108,0.png","a close up of a white object on a black background, untextured, silenced pistol, no bloom, frostbite 3 rendered, mechanical arm, robot arm, low quality 3d model, shopping cart icon, seperated game asset, in fortnite, in-game 3d model, robotic arm, frostbite 3 engine rendered, 3d gun model, robotic left arm"
"0,108,18.png","a close up of a toothbrush on a black background, portal gun, tri - gun, syringe, holding syringe, rpg item render, untextured, mechanical arm, silenced pistol, of a lightsaber hilt, auto graflex, in-game 3d model, futuristic weapon shotgun, seperated game asset, frostbite 3 rendered"
"0,108,27.png","a close up of two toothbrushes on a black background, rpg item render, robotic limb, mechanical arm, holding syringe, in-game 3d model, syringe, robotic left arm, tubes fused with the body, prostheses, robotic arm, mechanical-limbs, sci - fi weapon, robot arm, caseless ammunition, robot arms"
"0,108,36.png","a couple of toothbrushes sitting on top of each other, rpg item render, syringe, in-game 3d model, simple bionic exploded drawing, tubes fused with the body, holding syringe, seperated game asset, caseless ammunition, holding a syringe, syringes, octsne render, octave render, realistic weapon"
"0,108,45.png","two toothbrushes sitting next to each other on a black background, syringe, holding syringe, simple bionic exploded drawing, venus squid astronaut, in-game 3d model, holding a syringe, rpg item render, blue v2 rocket in space, holding a syringe!!, 3d rendered model, low quality 3d model"
"0,108,54.png","a close up of a toothbrush on a black background, syringe, in-game 3d model, holding syringe, holding a syringe, moonray render, wheatly from portal 2, videogame asset, rpg item render, seperated game asset, low quality 3d model, octave render, untextured, speculum"
"0,108,63.png","a close up of a toothbrush on a black background, syringe, applepencil, holding syringe, holding a syringe, in-game 3d model, moonray render, octave render, paranormal flashlight, small gadget, ocatane render, speculum, portal gun, surgical equipment, pen, spray brush, 3d rendered model"
"0,108,72.png","a close up of a toothbrush on a black background, applepencil, ocatane render, holding syringe, spray brush, in-game 3d model, octance render, official product image, holding a syringe, official product photo, medium sensor, syringe, miniature product photo, product render, 3d rendered model, prostheses"
"0,108,81.png","a close up of a toothbrush on a black background, mobile gimball camera, official product photo, applepencil, official product image, product render, product image, miniature product photo, product photo, small gadget, detailed product photo, iv pole, product introduction photo, detailed product image, product design render, medium sensor, lumi, spray brush, product picture"
"0,108,9.png","a close up of a toothbrush on a black background, silenced pistol, tri - gun, portal gun, untextured, 3d gun model, futuristic weapon shotgun, frostbite 3 rendered, holding pistol, syringe, futuristic pistol, mechanical arm, detailed pistol trigger, low quality 3d model, futuristic gun, no bloom, holding syringe, in fortnite"
"0,108,90.png","a close up of a toothbrush in the dark, syringe, speculum, holding syringe, dove in an ear canal, iv pole, holding a syringe, applepencil, product design render, official product photo, spray brush, miniature product photo, medical supplies, intubation equipment, official product image, z-brush"
"0,126,-18.png","a close up of a metal object on a black background, in-game 3d model, 3 d hammer modeling, untextured, 3d gun model, sci - fi weapon, seperated game asset, first person weapon, silenced pistol, mechanical arm, portal gun, game asset, robot arm, realistic weapon, auto graflex, octave render"
"0,126,-27.png","a close up of a metal object on a black background, untextured, seperated game asset, in-game 3d model, 3d gun model, 3 d hammer modeling, game asset, first person weapon, silenced pistol, rpg item render, sci - fi weapon, holding pistol, detailed pistol trigger, realistic weapon, low quality 3d model, gun scraps"
"0,126,-36.png","a close up of a ceiling fan on a black background, seperated game asset, untextured, in-game 3d model, game asset, realistic weapon, 3d gun model, rpg item render, sci - fi weapon, created in unreal engine 5, first person weapon, detailed pistol trigger, extended clip, silenced pistol"
