filename,prompt
"0,0,-18.png","a close up of a rock on a black background, baked bean skin texture, peter dutton as a potato, unrefined sparkling gold nugget, potato, 3 d render of jerma 9 8 5, inspired by Vija Celmins, unrefined gold nugget, texture for 3d, texture for 3 d, 3d game object, untextured, 8 k detailed photograph"
"0,0,-27.png","a close up of a rock on a black background, peter dutton as a potato, potato, 3 d render of jerma 9 8 5, portrait of john cena, baked bean skin texture, potatoes, photo of donald trump, hyperrealism self portrait, portrait of jerma985, videogame asset, portrait of marine le pen, game asset"
"0,0,-36.png","a large rock in the middle of a dark sky, peter dutton as a potato, potato, 3 d render of jerma 9 8 5, baked bean skin texture, unrefined sparkling gold nugget, a portrait of dwayne johnson, potatoes, 3d game object, inspired by Vija Celmins, game asset, videogame asset, unrefined gold nugget"
"0,0,-45.png","a close up of an object in the sky, potato, peter dutton as a potato, 3 d render of jerma 9 8 5, baked bean skin texture, potatoes, inspired by Scott Listfield, 3d game object, videogame asset, game asset, seamless game texture, seperated game asset, inspired by Vija Celmins, made with zbrush"
"0,0,-54.png","a close up of an object in the sky, baked bean skin texture, unrefined sparkling gold nugget, metallic asteroid, potato, heavy grain-s 150, game asset, unrefined gold nugget, 3d game object, lump of native gold, 3 d render of jerma 9 8 5, inspired by Vija Celmins, clay render"
"0,0,-63.png","an object is shown in the dark sky, baked bean skin texture, potato, peter dutton as a potato, inspired by Vija Celmins, clay render, unrefined sparkling gold nugget, 3 d render of jerma 9 8 5, 3d game object, heavy grain-s 150, game asset, inspired by Ma Yuan, made with zbrush, sandstone"
"0,0,-72.png","an object is shown in the dark sky, baked bean skin texture, clay render, peter dutton as a potato, potato, unrefined sparkling gold nugget, inspired by Vija Celmins, heavy grain-s 150, 3 d clay render, made with zbrush, 3d clay render, 3d game object, inspired by Ma Yuan, sandstone"
"0,0,-81.png","an object is shown in the dark sky, baked bean skin texture, metallic asteroid, clay render, unrefined sparkling gold nugget, heavy grain-s 150, 3d clay render, 3 d clay render, inspired by Vija Celmins, lump of native gold, sandstone, inspired by Ma Yuan, made with zbrush, unrefined gold nugget"
"0,0,-9.png","a close up of a rock on a black background, unrefined sparkling gold nugget, baked bean skin texture, peter dutton as a potato, potato, 3 d render of jerma 9 8 5, unrefined gold nugget, inspired by Vija Celmins, modeled in 3 d, full body shot of duke nukem 3d, 8 k detailed photograph, potatoes"
"0,0,-90.png","an object is shown in the dark sky, baked bean skin texture, metallic asteroid, clay render, unrefined sparkling gold nugget, phobos, heavy grain-s 150, nubulae hubble, 3d clay render, 3 d clay render, ocatne render, black tar particles, anorld render, brownish fossil, unrefined gold nugget"
"0,0,0.png","a close up of a rock on a black background, unrefined sparkling gold nugget, baked bean skin texture, potato, 3 d render of jerma 9 8 5, peter dutton as a potato, unrefined gold nugget, potatoes, heavy grain-s 150, inspired by Vija Celmins, 8 k detailed photograph, modeled in 3 d, v tuber"
"0,0,18.png","a close up of a rock on a black background, potato, peter dutton as a potato, 3 d render of jerma 9 8 5, baked bean skin texture, (rust), potatoes, a portrait of gordon ramsay, donald trump full body detailed, videogame asset, portrait of john cena, 3d game object, in dayz"
"0,0,27.png","a close up of a rock on a black background, potato, 3 d render of jerma 9 8 5, peter dutton as a potato, baked bean skin texture, (rust), potatoes, a portrait of gordon ramsay, donald trump full body detailed, 3d game object, low quality 3d model, in dayz, videogame asset, portrait of john cena, game asset"
"0,0,36.png","a close up of a rock on a black background, potato, 3 d render of jerma 9 8 5, peter dutton as a potato, baked bean skin texture, (rust), potatoes, 3d game object, texture for 3d, texture for 3 d, modeled in 3 d, unrefined sparkling gold nugget, a portrait of gordon ramsay, game asset"
"0,0,45.png","a close up of a doughnut on a black background, peter dutton as a potato, 3 d render of jerma 9 8 5, potato, baked bean skin texture, unrefined sparkling gold nugget, modeled in 3 d, a portrait of gordon ramsay, potatoes, unrefined gold nugget, texture for 3d, texture for 3 d, inspired by William Crozier"
"0,0,54.png","a close up of a rock on a black background, 3 d render of jerma 9 8 5, peter dutton as a potato, unrefined sparkling gold nugget, potato, modeled in 3 d, baked bean skin texture, unrefined gold nugget, 3d rendered model, 3 d raytraced masterpiece, blender rendering, raytraced highlights"
