filename,prompt
"0,0,-18.png","a tube of toothpaste on a black background, medical supplies, product advertisement, product label, commercial banner, 3d product, product image, medical labels, body complet, with labels. high quality, high resolution product photo, coerent face and body, package cover, listing image, cg original, detailed product image, ntricate oil painting"
"0,0,-27.png","a box of complete care toothpaste on a black background, medical supplies, complex 3d render, complex 3 d render, 3d product, body complet, surgical supplies, cg original, product label, medical labels, product image, rendered in corona, coerent face and body, high quality topical render, cottage core, with labels. high quality, 3dexcite"
"0,0,-36.png","a box of complete care toothpaste on a black background, medical supplies, 3d product, complex 3 d render, complex 3d render, 3d rendered model, surgical supplies, detailed 3d render, detailed 3 d render, 3d game object, comprehensive 2 d render, webgl render, rendered in corona, with 3 d render, with 3d render"
"0,0,-45.png","a box of complete care toothpaste on a black background, medical supplies, surgical supplies, high quality topical render, game asset, advertisment, medical labels, marvelous designer substance, baked bean skin texture, 3d product, seperated game asset, material pack, with labels. high quality, pretty highlights and specular, rendered in corona, well rendered.:1"
"0,0,-54.png","a box of complete care toothpaste on a black background, medical supplies, surgical supplies, high quality topical render, medical labels, with labels. high quality, game asset, baked bean skin texture, advertisment, material pack, csgo sticker, image apothecary, on textured base; store website, add text: auto repair, seperated game asset"
"0,0,-63.png","a box of complect care toothpaste on a black background, medical supplies, surgical supplies, high quality topical render, seamless game texture, rendered in corona, marvelous designer substance, highly detailed texture render, rpg item render, complex 3d render, complex 3 d render, clean 3 d render, game asset, comprehensive 2 d render, detailed 3 d render"
"0,0,-72.png","a box of complete care toothpaste on a black background, medical supplies, high quality topical render, 3d product, complex 3d render, complex 3 d render, rendered in corona, 3d rendered model, surgical supplies, detailed 3 d render, detailed 3d render, medical labels, crisp detailed 3 d render, clean 3 d render, 3d marketplace"
"0,0,-81.png","a tube of toothpaste on a black background, seamless game texture, high quality topical render, baked bean skin texture, medical supplies, medical labels, highly detailed texture render, advertisment, rendered in corona, with labels. high quality, product label, product advertisement, highly detailed render, 3d product, game asset, seperated game asset, very detailed render"
"0,0,-9.png","a tube of toothpaste on a black background, medical supplies, body complet, product label, commercial banner, with labels. high quality, product image, soft volume absorbation, high resolution product photo, surgical supplies, sharpen high quality, medical labels, cg original, 3d product, product advertisement, full head and shoulders, detailed product image"
"0,0,-90.png","a box of complete care toothpaste on a black background, medical supplies, product label, body complet, commercial banner, cg original, medical labels, nootropic stimulant, coerent face and body, product advertisement, ad image, cottage core, listing image, product image, nasal strip, high resolution product photo, competent, art of regular fhc, health supporter"
"0,0,0.png","a tube of toothpaste on a black background, medical supplies, body complet, product label, sharpen high quality, with labels. high quality, medical labels, brushed rose gold car paint, stained antique copper car paint, cg original, 3d product, product image, high quality topical render, commercial banner, product advertisement, papier colle, ntricate oil painting"
"0,0,18.png","a box of toothpaste on a black background, medical supplies, high resolution product photo, product label, surgical supplies, cg original, product image, product advertisement, porcelain organic tissue, medical labels, commercial photo, cottage core, high detail product photo, image apothecary, commercial banner, ntricate oil painting, commercial photograph, full head and shoulders"
"0,0,27.png","a box of complete care toothpaste on a black background, medical supplies, surgical supplies, high resolution product photo, product label, medical labels, porcelain organic tissue, image apothecary, product image, rendered in corona, cg original, 3dexcite, complex 3d render, complex 3 d render, body complet, high detail product photo, product advertisement"
"0,0,36.png","a box of complete care toothpaste on a black background, medical supplies, product label, with labels. high quality, product image, high resolution product photo, surgical supplies, detailed product image, 3d product, listing image, medical labels, 35mm 8k product photo, product advertisement, high quality product image”, body complet, porcelain organic tissue"
"0,0,45.png","a box of complete care toothpaste on a black background, medical supplies, high resolution product photo, product label, with labels. high quality, product image, surgical supplies, listing image, detailed product image, high quality product image”, image apothecary, 35mm 8k product photo, official product photo, medical labels, 3d product, 4 k product photo"
"0,0,54.png","a box of complete care toothpaste on a black background, medical supplies, high resolution product photo, product label, product image, with labels. high quality, listing image, surgical supplies, high quality product image”, image apothecary, detailed product image, official product photo, 4 k product photo, 35mm 8k product photo, high detail product photo"
"0,0,63.png","a box of toothpaste on a black background, medical supplies, product label, surgical supplies, with labels. high quality, high resolution product photo, product image, listing image, image apothecary, sharpen high quality, medical labels, official product photo, high quality product image”, package cover, product advertisement, detailed product image, full head and shoulders"
"0,0,72.png","a close up of a box of food on a black background, product label, with labels. high quality, parchment paper, tillamook cheese, cream paper, soft white rubber, raw egg yolks, packaging of the world, listing image, product image, high resolution product photo, jellyfish gelatin, gelatine silver process, barbecuing chewing gum"
"0,0,81.png","a package of toothpaste on a black background, product label, chocolate candy bar packaging, packaging of the world, with labels. high quality, package cover, listing image, raw egg yolks, yellow background beam, papier colle, packaging award, jellyfish gelatin, 3d product, pastel colorful mold, azo yellow, high resolution product photo, cream paper"
"0,0,9.png","a tube of toothpaste on a black background, medical supplies, body complet, product label, high resolution product photo, full head and shoulders, medical labels, product advertisement, product image, with labels. high quality, consectetur adipiscing elit, ntricate oil painting, cottage core, 3d product, competent"
"0,0,90.png","a package of toothpaste on a black background, product label, with labels. high quality, medical labels, yellow background beam, soft white rubber, parchment paper, listing image, yellowed paper, package cover, cream paper, product image, chocolate candy bar packaging, 2 2 0 film, orange safety labels, azo yellow, brass sheet, rubber stamp"
"0,108,-18.png","a carton of cheese on a black background, solid object in a void, volumetric object, vray caustics, 3 d object, 3d object, rendered in arnold, 3 d raytraced masterpiece, fog. 3 d, masterpiece. rendered in blender, rendered in maya, povray, raytraced blade, quality astral projection render, 3d-render"
"0,108,-27.png","a carton of cheese on a black background, rendered in corona, vray caustics, masterpiece. rendered in blender, 3 d object, 3d object, povray, 3d game object, 3 d raytraced masterpiece, baked bean skin texture, rendered in maya, render in blender, sparse floating particles, solid object in a void, rendered in cgi"
"0,108,-36.png","a carton of cheese on a black background, vray caustics, light caustics effect, raytraced blade, raytraced highlights, 3 d raytraced masterpiece, ray traced sun light, rendered in corona, a raytraced image, povray, cinema 4 d sharp focus, rendered in maya, cinema 4d bright light render, rendered in arnold"
"0,108,-45.png","a carton of cheese on a black background, vray caustics, raytraced highlights, light caustics effect, 3 d raytraced masterpiece, rendered in corona, ray traced sun light, 3d game object, rendered in arnold, 3 d object, 3d object, raytraced blade, modeled in 3 d, cinema 4 d sharp focus"
"0,108,-54.png","a carton of cheese on a black background, 3d game object, seamless game texture, complex 3d render, complex 3 d render, well rendered.:1, complex 3d scene, rpg item render, seperated game asset, comprehensive 2 d render, vray caustics, rendered in corona, raytraced highlights, physically - based render"
"0,108,-63.png","a tube of toothpaste on a black background, seamless game texture, well rendered.:1, rpg item render, 3d game object, rendered in corona, 3d rendered, 3 d rendered, rendered in high octane, 3 d daz occlusion, masterpiece. rendered in blender, daz occlusion, rendered in maya, textured 3 d, highly detailed texture render"
"0,108,-72.png","a tube of toothpaste on a black background, seamless game texture, medical supplies, rendered in corona, complex 3 d render, complex 3d render, well rendered.:1, 3d rendered model, highly detailed texture render, 3 d daz occlusion, rpg item render, high quality topical render, 3d product, seperated game asset"
"0,108,-81.png","a tube of toothpaste on a black background, seamless game texture, complex 3d render, complex 3 d render, enhanced sharpness, medical supplies, rendered in corona, competent, body complet, cinema 4 d sharp focus, high quality topical render, complete light occlusion, sharpen high quality, well rendered.:1, medical labels, complex 3d scene"
"0,108,-9.png","a close up of a box on a black background, high quality topical render, raytraced highlights, cinema 4 d sharp focus, rendered in arnold, 3 d raytraced masterpiece, sharp focus 3 d, 3d with depth of field, flares anamorphic, arnold renderer, rendered in pov - ray, cinema 4d ray traced, a raytraced image"
"0,108,-90.png","a tube of toothpaste on a black background, complex 3d render, complex 3 d render, seamless game texture, medical supplies, medical labels, body complet, papier colle, competent, commercial banner, complex 3d scene, gorecore, uncompressed png, flares anamorphic, complex composition, complex composition!!, comprehensive 2 d render, flash image"
"0,108,0.png","a box of food on a black background, ray tracing ambient occlusion, volumetric object, rendered in arnold, cinema 4 d sharp focus, ambient occlusion render, 3d with depth of field, rendered in maya, webgl render, 3d object, 3 d littlest pet shop animal, videogame 3d render, 3 d object"
"0,108,18.png","a tube of toothpaste on a black background, sharp focus 3 d, 3d product, vray caustics, 3d asset, 3d rendered model, flash image, equirectangular projection, 3d object, 3 d object, filmic render, azo yellow, light caustics effect, 3 d render 1 5 0 mm lens, 3dcoat h 648"
"0,108,27.png","a carton of cheese on a black background, sharp focus 3 d, flash image, 3d asset, 3d rendered model, 3 d object, 3d object, 3d product, 3d game object, vray caustics, 3 d image, filmic render, parchment paper, v-ray engine, 3d-render, render corona"
"0,108,36.png","a carton of milk on a black background, sharp focus 3 d, flash image, 3d object, 3 d object, designer pencil 3d sketch, 3d asset, 3d product, 3 d image, vray caustics, 3d game object, parchment paper, povray, filmic render, duke 3 d, 3d rendered model"
"0,108,45.png","a close up of a tube of toothpaste on a black background, azo yellow, flash image, rectangle, black background hyperrealism, vray caustics, solid object in a void, 3d object, 3 d object, packaging of the world, an scp anomalous object, miniature product photo, everyday plain object, yellow background beam"
